UniqueCount	AmbigCount
2	4668
37	1629
8	417
1	777
11	1408
134	4897
0	1345
9	1327
0	2712
0	421
8	2
0	0
1	4
0	3
0	7
0	0
1	27
0	0
0	210
0	0
6	749
1	687
0	465
5	248
0	702
0	23
0	33
1	28
0	102
0	288
5	105
0	105
0	49
1	39
0	26
0	33
0	6
0	18
0	0
0	0
0	0
0	0
1	4720
0	4698
37	3034
4	0
0	90
0	266
5	2051
11	1927
10	823
4	674
0	497
11	2
5	0
0	0
0	0
1	3
0	0
14	21
5	2
0	0
0	0
1480	327
2	238
13	154
310	111
0	34
4	3
0	0
0	0
1	256
0	0
0	0
0	3
0	294
2	287
1	239
0	166
0	17
1	32
0	28
5	27
1	12
0	0
0	0
16	6
9	22
25	50
0	27
0	33
1	23
36	7
4	1031
0	2754
9	0
0	0
0	8350
109	1046
2033	1065
1	0
2	9
0	0
0	0
1	2
0	0
15	278
1	114
0	257
5	66
10	17
9	17
0	0
0	0
0	4
4	13
0	6
0	1419
7	6224
7	4800
3	2154
6	4712
3	3313
127	148
0	148
2	1
5	0
0	3711
0	3565
0	3311
0	3441
6	3346
2	3771
0	4147
1	3696
0	1957
0	3860
7	3710
0	3012
0	339
0	609
4	657
0	309
0	577
0	0
1	0
0	0
26	373
48	154
1750	667
0	456
12	536
0	98
31	0
1511	1764
7	1763
8	1077
3	855
0	1005
0	673
6	325
3	12
1	31
0	8
0	7
2	2
0	0
7	794
0	191
61	794
3	68
0	3
4	6
0	3
0	0
0	33
0	0
0	0
0	125
1081	127
1	0
2831	2102
11	603
1	1229
34	1133
1	0
0	0
0	0
1	22
0	4
0	0
8	208
0	15
1	3
6	12
4	2
1	154
0	34
31	177
2	0
0	1
0	21
4	1
0	156
2	169
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	4
0	4
0	1590
6	19
0	5
0	5
0	2
0	2
0	0
0	0
0	9
0	0
0	0
1	1
0	0
0	0
0	0
0	0
2	1
0	3
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	38
0	38
0	9
0	5
0	2
0	0
0	0
0	0
2	0
452	4995
0	4997
1	1286
0	1294
0	0
3	0
2	0
32	0
14	1
0	1
0	0
0	0
79	777
37	777
5	7
3	8
0	8
0	3
2	0
5	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
98	4963
76	4964
1	1863
3	2025
0	2212
0	848
3	1
1	1
1	235
5	2
141	44
0	0
0	0
31	6892
34	7008
0	7143
10	7157
22	7056
6	1783
42	3188
460	2028
145	1163
7	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
4145	2172
7	1969
0	917
0	0
0	5
0	0
1	15
209	1532
0	23
9	1386
73	2440
0	434
0	1490
0	889
152	818
4	772
191	115
0	115
1	3
0	3
1	316
0	1124
0	1213
0	1298
3	531
101	1298
0	91
0	793
12	409
4	0
0	0
0	14
0	14
0	1
1	0
168	212
3	495
0	427
0	0
1	188
0	19284
0	3551
0	39262
0	243832
0	106021
0	135928
3	180835
73	6375
0	722
1	442
977	6291
4	392
2	782
0	0
0	0
0	0
0	6
0	0
1	3398
0	4894
2	5590
160	5590
0	5567
26	2822
19	2541
0	57
6	0
17	472
26	1279
1	1
6	2
1	0
8	0
12	3
10	4
10	1
15	2
5	2
0	0
10	1
5	0
14	1
30	1
50	20
9	12
3	24
9	11
77	7
33	13
51	0
15	4
14	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	44
0	0
1	6
0	0
0	0
0	0
0	0
0	5
0	0
0	566
0	2
0	0
0	0
0	0
0	166
0	0
2	4146
0	4146
0	1388
3	59
3	50
1	675
6	604
5	542
3	73
6	4
10	578
15	278
1	37
6	0
3	3
12	3
367	3333
8	3308
14	2488
6	107
22	354
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	0
0	0
153	74
32	68
4	61
2	22
1	17
0	0
10	2
0	286
4	0
6	5
6	72
8	7
0	0
2	0
0	0
0	0
0	0
0	144
2	156
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	73
4	73
1	4
0	0
2	2
0	1
0	5
0	5
0	0
1	20
3	78
0	585
1	556
1	48
1	87
7	565
0	314
0	34
0	264
247	69
0	56
0	38
1	13
0	8
0	425
0	470
0	61
2	49
0	82
4	81
3	230
2732	382
3	11
0	100
0	4515
0	3276
0	5108
0	240
6	1589
1	262
3	2
187	21923
2	5683
0	902
1	855
0	3235
0	23232
0	23030
6	23343
4	251
12	395
5	4022
96	4845
0	21375
10	704
3	22
58	4598
0	7666
0	372
0	672
0	658
2	7
0	0
0	0
3	18
0	0
6	208
18	1
5	197
0	0
0	743
0	0
3	0
22	45
253	4
0	0
75	461
3	424
5	22
343	341
3	5
0	98
1	142
0	133
0	34
0	148
0	13
1	0
14	8
0	0
0	0
0	71
1	8
0	0
0	1
1	3
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
1493	0
0	0
0	0
0	0
0	0
235	5251
0	2559
101	1157
86	5455
14	2060
5	1158
4	2006
0	63
0	0
0	0
22	1041
4	9815
0	9817
41	1373
1	1111
0	1228
0	524
0	366
0	286
14	1
115	1492
7642	1676
0	410
0	187
2	0
0	7
0	0
0	0
0	0
1	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
4	0
634	664
0	535
0	129
8	131
504	2027
3	761
4	1958
0	58
0	149
0	536
3	9
0	832
0	201
0	114
3	41
0	0
5	15
1	0
0	30
0	4
0	2
0	27
1	60
0	102
0	98
0	102
0	138
7	133
9	0
0	131
0	1
1	6
0	3
2	0
2	1797
0	1885
0	1116
8	1132
5	179
3	133
2	67
10	89
0	0
0	0
17	72
0	0
8	72
12	25
59	225
2	193
4	222
0	218
1	19
0	12
0	10
562	141
2	131
1	0
0	9
0	635
39	633
3	44
3	7
0	115
0	1
0	18
0	12
0	6
1	0
0	20
0	0
6	155
0	147
3	35
0	18
0	38
2	13
0	159
2	158
1	157
0	159
0	17
0	15
1	2
0	4
18	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
5	3951
214	5057
1	1939
29	1108
5	315
0	2557
5684	2392
4	247
25	1048
7	1581
1	1228
1	340
8	473
0	4
2	9
0	0
0	5
17	4
7	24
0	3
0	2
0	19
0	0
0	0
0	1937
25	1937
9	533
1	75
2	112
0	128
0	143
0	108
0	0
7	0
1	1
0	40
0	0
0	4
0	3
0	4
0	3
4	18
1	5
1	9
5	1
1	6
1	3
2	2
0	1
0	0
0	0
2	5
0	0
1	52
1821	3184
8	52
6	2441
0	2452
0	2978
0	2425
0	911
0	2336
0	1930
11	2048
0	1821
0	352
0	1
0	1
1	0
2329	525
18	21
44	707
68	815
0	553
4	495
1	754
1	166
8	477
0	1981
18	2007
6	713
2	486
2	63
0	90
1	58
8	28
4	1
1	1
158	4824
3055	4902
182	78
5	0
6	1
13	0
17	285
0	285
17	274
11	232
68	238
0	236
1	153
23	29
137	66
19	45
70	81
3	65
0	81
3	155
0	188
4	14
0	91
3	49
27	1077
37	929
1	67
42	26
1	690
0	922
0	234
0	0
0	1
0	0
0	0
0	0
0	0
200	1074
37	899
1	1020
32	927
2	296
24	698
0	448
5	10
267	1249
10	945
1	34
0	129
0	154
166	1202
2	1131
0	85
1	39
7	123
23	193
5	52
1	53
5	66
0	36
0	7
4	0
0	0
43	2638
10	2643
0	228
3	562
1	286
94	75
0	0
2	0
0	0
2	0
0	0
2	0
0	0
0	0
1217	7942
0	7765
5	146
0	1246
9	1242
0	330
1	1205
3	238
0	141
3	60
0	70
0	0
0	2
1	0
0	0
47	322
0	16
0	138
5	247
14	4
1	0
0	24
0	0
14	98
1144	129
0	31
0	0
3	2
80	5546
3	3690
33	4483
79	4506
0	2707
1	3363
57	564
0	38
0	431
10	368
0	22
1	0
0	3
0	3
6	886
0	886
0	651
0	165
9	145
2	0
328	370
5	198
1	26
0	58
1	0
1	1
7501	1426
102	644
6	2
0	4
0	0
0	0
0	0
0	0
4	2435
0	2539
4	15
0	617
2	1789
0	1871
0	1759
0	1882
0	1898
0	125
0	36
1	1
0	154
1	117
0	246
9	1
1	100
1	118
17	1
0	2
0	8
0	7
1	0
50	4
1	0
1	68
1	68
0	0
0	122
4	0
0	4
4	4
0	0
0	0
0	1
0	0
0	11
0	2
0	10
0	4
0	4
0	4
0	2
0	4
1	25
2	0
0	0
0	0
0	0
0	0
0	0
14	14
0	2
0	1
0	11
1	13
52	13
0	13
0	0
0	0
5	120
0	191
0	187
4	10
7	0
0	0
0	0
0	0
9	7
0	0
0	1
0	1
0	0
0	0
0	0
1	3
18	3
0	0
1	0
41	150
4	576
0	395
0	258
0	556
0	508
0	530
67	507
2	475
0	73
19	103
22	17
3	0
7	39
118	39
2876	3
9	0
8	0
67	4
2	730
5	431
1	514
11	238
0	313
0	367
0	184
1	0
67	22
182	122
8	1
0	16
0	108
0	0
1	1467
0	1446
17	131
0	220
1	45
0	183
14	204
3	72
2	0
21	1
1478	0
389	1077
6	1077
0	141
0	902
0	0
0	1
0	0
0	95
0	43
1177	430
0	2
0	207
0	129
1	4
7	0
10	0
1	0
0	0
2	0
6	2
92	986
5	807
7	457
9	379
0	98
3	116
6	133
7	88
3	1
1	9
0	1
0	0
0	0
4	76
12	2351
16	432
0	546
2	2423
0	1651
0	1544
0	347
2	664
3	127
6	1
0	1
5	0
0	0
0	0
0	125
0	114
0	104
3	115
0	100
0	110
0	107
0	27
1	32
1	32
0	36
0	37
1	42
0	23
0	25
1	89
0	86
0	70
0	42
0	18
0	66
0	9
2	834
15	10
18	869
1	35
13	12
8	542
3	542
0	66
2	42
6	134
2	121
0	14
0	0
0	0
0	0
0	0
0	0
1	137
0	84
0	135
0	14
0	0
4	109
0	0
0	0
0	0
0	139
0	0
0	0
0	0
0	1
1	6
27	16
0	1
0	1
0	2
0	4
0	3
0	0
61	14
0	4
1	10
0	1
3	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
2	897
1	868
6	114
0	114
3	562
5	39
6	419
1	129
0	84
0	47
1	982
0	4
0	3
1	0
185	24
3	25
0	7
1	5
0	11
0	5
0	7
3	10
0	0
0	3
0	10
0	0
0	0
0	0
0	0
0	0
1	0
67	53
0	1
2	11
0	2
2	4
0	0
0	217
201	72
0	2
0	8
0	3
0	5
7822	6865
0	6177
8	1304
0	953
63	0
1	5
0	0
0	3
3	2
0	545
0	0
0	0
0	0
0	0
5	1327
0	2
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	15
0	15
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
24	605
2034	604
1	28
0	0
2	0
9	0
18	3
17	5
361	0
0	0
0	0
1	248
0	234
0	320
24	306
0	298
0	166
0	115
1	114
0	38
5	33
2	6
16	0
0	1
1	0
0	0
21	984
0	960
1	931
38	975
2	52
0	61
5	21
0	99
0	153
0	1
0	157
2	43
2	116
0	0
1	41
0	0
1	0
0	0
0	0
0	4
0	39
2	39
0	3
0	7
1	394
0	19
2	2
1	500
0	836
0	478
1	813
0	144
0	465
0	21
0	178
1	749
1	27
0	416
2	129
2	0
7173	7224
11	6459
0	1895
3	81
3	362
1	924
25	5098
24	2106
10	2446
0	407
0	962
29	1804
26	54
31	1074
241	826
14	1474
6	791
0	0
0	0
35	1468
7	1515
0	823
0	125
0	187
0	13
20	1
22	0
6	2
0	1392
2	104
0	103
0	59
10	35
0	46
9	88
0	42
0	16
11	8
248	4524
101	3679
42	949
24	2665
0	314
2	2187
4	0
1	0
467	673
2	391
3	164
0	113
1	128
0	95
12	4
1	376
0	135
51	382
3	14
0	89
0	48
0	0
39	802
3	802
0	802
0	104
0	98
0	98
0	97
0	18
0	18
0	0
0	1
5	1
43	573
26	599
105	312
0	288
0	193
0	176
2	80
3	8
1	5
2	42
235	56
0	126
1	407
8	339
0	91
41	168
2	339
1	374
0	184
5	573
1	9
1	5
0	678
2	254
1	263
3	114
1	0
0	0
0	0
0	0
6	68
11	50
0	0
364	87
3	18
0	69
0	0
24	4566
0	4583
1	114
0	308
0	411
18	218
0	0
0	0
3	18
0	322
0	0
0	1
0	1
0	1
0	1
1497	275
2	85
1	107
0	0
3023	580
3	501
17	5
9	31
2	3
0	0
16	179
7	396
0	398
16	25
0	159
0	52
0	14
2	2
3	22
1	95
0	35
3	42
1	76
0	40
0	25
0	0
2	9
0	0
0	0
1	0
3328	4983
0	2618
8	331
246	2502
2	437
2	594
1	577
1	284
1	52
1	503
615	541
6	30
1	38
7	1
2643	2452
94	1308
6	843
826	531
6	528
0	3
1	32
1	1756
0	2833
2	2640
0	702
1	1071
1	672
1	111
12	0
2	1
289	487
3	379
0	337
0	62
5	126
17	101
2	73
1262	27
2	0
0	1
0	1
0	1
0	1
0	1
0	1
0	11
0	0
0	0
1169	181
0	54
2	760
0	437
1	0
1	4
3	4
3	0
0	0
0	0
0	848
0	0
0	0
23	2805
45	2846
0	2416
8	55
10	25
19	345
0	127
247	201
205	240
0	20
12	9
0	0
0	0
2	0
0	1
1	0
1326	111
15	56
1	51
1	322
9	214
0	225
1	93
0	110
0	102
5	25
0	41
2	77
2	64
328	180
18	122
0	0
0	0
0	0
0	3
0	0
0	113
0	64
0	240
0	676
3	0
1	140
0	695
0	263
0	597
77	744
5	51
2	25
0	14
0	695
0	88
1	0
2	166
3	237
2	228
0	170
0	35
1	59
0	24
8	91
7	19
1	48
8	44
17	28
0	9
53	43
6	45
0	0
34	15
1	6
0	9
0	5
0	0
4	16
0	14
0	1
2	0
0	0
0	3
1	0
10	25
4049	4622
2	1878
0	3795
2	3429
6	1127
0	193
12	235
25	446
30	972
0	949
0	810
9	108
0	289
0	204
32	581
2	101
1	148
11	423
0	447
3	395
0	134
2	224
0	131
10	128
0	121
6	2
38	721
1	342
0	141
0	117
0	535
0	89
2	10
0	70
415	800
0	612
0	82
0	82
4	76
0	0
0	5
2	2
1	176
4588	5662
0	5543
4	4557
2	2839
1	289
2	106
5	104
3	0
0	116
1419	2
0	0
0	0
0	1162
0	408
0	2
0	2
0	2
4	2
0	0
11	9
0	1
0	0
1	43
2	263
0	79
1	15
3	24
1	28
0	220
342	519
11	134
6	22
0	404
14	5
0	77
2	0
6	47
0	47
3	46
0	46
1	1
0	0
2915	2579
2	2190
2	507
1	0
2	274
2	282
3	148
11	201
18	351
0	727
0	847
4	908
0	148
0	0
0	0
0	0
3	0
0	0
0	0
14	704
53	701
0	644
3	320
1	193
0	221
2	125
0	17
0	17
0	3
0	3
5	79
0	3
0	1
0	2
0	0
0	0
0	0
0	2
5	27
1	0
196	1649
1	1554
1	904
0	105
8	10
1	28
0	3
0	0
0	1
0	0
0	0
134	0
0	0
12	72
12	27
0	4
11	16
0	5
1	0
0	8
0	12
0	6
17	13
1	0
0	0
0	0
1	386
1321	1773
0	1095
1	624
0	0
3	6
0	0
1	143
2	834
1	99
0	135
3	103
619	1121
0	125
0	194
4	152
0	290
0	172
0	290
0	157
0	256
1	266
0	0
0	0
0	0
1	0
13371	630
1	187
9	63
2	3
0	0
3401	314
0	58
5	2
6	11
1	0
0	251
41	1455
11	1455
0	676
4	36
62	90
355	1198
0	1132
23	1132
1	30
0	0
0	309
2	288
0	112
8	545
5	44
0	87
20	7
460	592
0	505
0	500
0	402
1	34
0	76
0	28
772	948
12	22
14	127
10	1
0	535
0	443
3	543
5	33
0	67
4	6
0	0
0	151
0	437
14	404
0	0
48	14147
0	4163
0	12299
1	9784
31	1381
3	779
0	3157
1	608
0	4643
0	1500
0	2715
2	3130
1285	441
0	88
0	472
1	470
1	24
15	29
467	46
2	155
0	88
0	0
0	550
0	0
0	0
0	1
0	5469
0	0
12	1
0	1
0	0
0	0
0	65
0	0
2	0
9	2
2	0
1	0
0	0
1	341
0	1
0	0
3	0
2	16
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	159
1	28
0	17
0	43
0	152
3	0
3	5
0	3
0	0
0	0
0	0
0	0
0	0
2	0
7	1
0	0
0	2755
0	0
2	655
4	299
4	1267
0	1268
0	745
146	747
14	1211
0	1212
3	1
3	1
2	0
9	330
0	1760
0	1738
0	1750
5	14
0	242
0	219
0	1
0	0
0	1
0	1
2	36
22	40
10	173
2	102
69	47
2	583
0	5279
0	1068
0	533
9	5032
0	793
6	116
25	2545
7	2282
4	444
4	597
0	297
5	9
0	0
121	2938
0	1352
0	2236
0	590
0	2152
0	2189
5	613
1	834
1	746
0	2
1	0
0	0
2	0
38	2
4	3
0	1
0	0
0	0
0	0
0	0
0	0
2	0
4	1237
13	33
0	1221
0	0
0	0
0	320
10	2792
0	6013
13	2480
4	648
3	2978
4	5753
1	842
7	5508
12	3
4	501
14	0
5	242
0	0
0	6
0	1
0	1
0	0
22	0
85	496
21	287
0	504
0	95
1	38
0	21
50	1
1	0
5	0
27	0
1004	933
0	266
9	105
1	667
0	0
0	0
0	24
0	0
0	0
0	0
1	764
1	615
10	140
0	544
0	2268
966	2352
3	458
5	598
0	662
1	3
7	0
6	245
14	237
0	30
0	29
0	0
0	0
15	2
0	1
0	3
1	427
0	205
8	55
0	411
44	26
0	24
7	16
1	1031
1202	1088
0	404
3	379
18	90
0	0
0	0
0	2523
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	43
0	6
0	6
1	52
36	73
30	84
0	52
99	1386
0	1388
0	365
4	340
0	235
0	119
0	2
3	379
2	1446
6	753
5	86
4	379
1300	3278
36	436
5	814
0	81
0	3323
0	186
0	6
46	6
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
3	1
0	0
0	1
171	1379
0	31350
0	36140
3	23
1	0
0	35573
0	35963
12458	25659
86	3815
10	2391
37	2250
0	34910
0	34222
14	7739
1	3566
9	13677
46	13100
55	832
0	829
0	4786
0	4534
0	5914
96	3818
0	3558
0	0
14	2
2	0
4474	15203
0	1515
30	1188
151	13537
17	41
10	2537
11	0
54	31
14	823
4	826
2	825
0	226
17	432
0	642
4	410
19	258
6	229
15	16
31	5
18	30
12	0
12	4
1	11
15	1
1	0
290	78
0	78
0	468
0	0
0	0
0	5
0	5
0	5
0	2
0	2
0	0
0	0
0	0
1	682
1	0
23	5154
569	5155
2	3314
3	490
0	1198
17	298
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
10	5297
115	5297
82	1018
1	0
0	265
1	0
0	0
0	0
0	0
0	14
4	5
1	2
1	0
0	1
0	0
0	0
1	0
1	0
146	64
0	62
9	49
0	36
0	37
0	30
0	5
2	7
2	7
1	0
0	0
0	0
0	26
0	26
0	27
0	24
0	15
0	1
0	0
0	0
0	0
0	0
0	5
2	1
0	0
12	397
72	119
3	370
0	94
13	3
0	0
0	2
3	29
0	5
0	1
2	20
1	0
0	0
404	446
9	11
0	36
1	445
0	67
0	100
1	786
0	733
0	730
0	769
0	766
2	776
1	783
2	349
2	31
0	118
0	53
1	25
1	168
0	23
0	151
0	135
0	76
1	11
0	11
0	0
0	0
2	123
0	56
0	0
0	0
0	0
0	0
0	0
2	2
0	0
1	0
0	0
0	4
0	4
1	0
160	0
64	11
2	29
23	14
6	24
0	2195
5	2173
741	64
0	42
0	24
0	48
0	30
548	152
17	111
642	0
547	15
0	66
6	250
1	423
2	1026
3	1207
0	1771
0	2134
0	2018
4	1599
0	213
0	6
0	5
0	2
0	2
0	2
0	0
0	0
0	0
800	2618
44	2356
3	535
5	62
111	423
1	422
0	251
895	2335
0	2335
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	19
0	32
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	805
0	804
0	809
0	293
0	450
0	433
0	415
0	26
0	34
0	35
9	17
4	42
0	26
0	22
0	31
0	16
0	10
3	23
2	3
0	18
1	12
3	3
0	2
0	2
0	2
0	5
0	0
0	0
0	0
0	0
2	0
668	2695
175	2656
8	2552
0	0
241	2800
7	1859
16	2800
0	630
0	801
5	132
0	5
87	266
0	1992
4	183
0	259
1	1984
0	157
29	1756
5	17
0	0
3	427
7	380
4	408
18	437
1	47
0	69
0	50
0	50
0	10
0	16
1	2
5	19
0	8
0	19
0	3
0	31
0	38
0	40
0	34
0	16
0	3
0	3
0	11
0	2
0	8
0	10
1	302
3	291
0	27
0	0
6	3
0	1
0	0
0	2
444	1179
0	1205
0	438
5	759
9	37
0	25
1	21
5	7
629	219
1	152
2	53
0	338
0	327
0	332
2	138
0	246
0	237
0	5
0	232
0	235
0	31
2	18
2	691
36	662
0	578
4	585
0	543
0	83
0	100
1	31
0	0
8	364
15	384
9	384
2	40
0	576
1	606
15	564
2	120
1	211
0	115
1	35
0	90
4	46
3	9
1	52
0	47
0	34
0	12
1	37
0	4
0	4
0	23
0	24
16	432
0	12
0	3
0	7
1	171
0	29
0	18
3	7
0	281
1	143
0	19
23	15
2	7
1	8
1	9
0	1
0	1
0	0
0	0
0	0
19	14
0	14
1	0
178	30
0	30
2	0
2298	0
0	0
0	0
0	0
0	0
0	0
0	0
5	30
3	48
1	46
0	0
1	1
0	1
1	5
38	0
1	0
20	3
0	3
13	541
12	426
3	294
7	541
1	32
4	9
8	111
0	69
3	4549
5	4836
40	4392
0	386
0	4411
4	260
0	105
1	2
0	131
1	238
3	247
0	248
0	68
0	39
0	100
0	102
0	131
39	557
1	549
0	52
3	356
0	102
6	125
0	1881
1	3248
6	3033
0	3138
37	3292
0	3254
2	548
1	561
4	220
1	156
20	103
0	144
1	359
0	369
3	379
2	359
0	145
4	52
2	1
1	84
3	42
0	48
0	23
0	32
0	39
0	6
2	2
0	0
0	11
18	11
0	0
10	3053
2	112
0	221
0	618
8	168
0	559
0	274
4	307
0	210
0	163
0	111
2	27
2	82
0	174
0	132
9	136
17	14670
3	13982
0	8803
0	6010
21	3524
28	2086
1	1841
0	1579
3	5
0	5
0	0
263	935
0	413
0	495
0	881
0	928
0	489
0	815
0	175
3	111
1	0
3	26
6	121
9445	1523
39	231
6	912
2	911
3	753
1	608
3	103
517	1233
0	629
3	743
6	522
1	0
0	798
0	798
5	718
0	755
4	756
0	255
1	416
0	247
0	364
2	280
0	87
0	56
1	80
0	49
20	10
0	2
0	8
0	0
0	0
7	2479
7	196
7	1484
3	0
4	33
1	39
21	99
5	182
27	467
0	2385
8	344
0	535
0	684
0	439
0	72
2	0
14	529
0	545
1	97
0	192
0	231
0	233
0	175
1	242
2	50
0	242
2	115
0	158
3	119
13	284
12	294
3	36
45	1752
16	1757
3	1621
2	1527
0	108
10	14
4	268
6	19
1	14
13	216
4	30
0	9
0	2
0	14
2	207
9	130
0	122
13	128
18	1474
1	210
5	1408
15	178
145	0
0	0
13	839
11	838
0	815
2	100
1	104
2	571
0	57
0	64
2	3
0	0
116	4644
11	224
7	407
2	4079
4	238
0	334
25	4456
0	241
1	498
0	383
0	1760
0	374
0	0
0	0
0	5
0	0
0	0
0	0
0	17
1	17
0	0
0	1
2	28
0	0
2	10739
0	10734
0	6133
44	771
7	4981
11	2944
2	686
0	0
4	0
0	0
0	0
0	0
0	19
0	19
0	0
285	8
0	0
0	2
0	1653
2	1744
1	1613
11	844
0	199
2	309
0	153
0	1
7	0
2	17
2	15
0	2
0	2
0	5
0	1
0	5
2	2
0	0
0	0
232	6372
0	5201
164	6318
2	1002
3	725
0	1407
0	878
184	488
1	445
1	188
0	0
9	24
0	24
0	0
0	305
114	5959
431	5959
0	0
0	0
17	129
0	15
2	8
1	5
257	384
2	324
0	185
11	77
0	239
0	185
1	34
0	18
0	0
385	241
2	241
1078	1565
0	813
0	778
0	602
1	1
10	45
0	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1393	4504
0	4313
0	683
0	811
4	695
1	568
8	1
5	0
1	0
0	0
0	0
0	0
0	0
4	912
7	758
4	866
6	158
2	833
1	14
4	1
8	185
8	188
0	138
6	12
1	0
2	0
2	0
0	4
0	0
4	927
6	908
11	889
15	944
2023	851
0	0
0	0
0	1
0	1
0	0
0	0
793	464
0	464
2	210
15	0
0	210
2	0
0	1
6	2
0	1
0	1
9	1
0	0
0	0
0	0
0	416
3	416
0	416
3	5921
0	1609
0	5145
2	5115
31	2496
4	4872
48	5034
27	4025
1	1585
15	1218
2	1061
17	1831
77	599
116	6
7	1122
28	358
11	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2606	2923
1	2871
138	3015
3	2709
0	2235
0	2350
0	1628
5	623
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
9	81
0	52
1	40
0	0
2	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
