UniqueCount	AmbigCount
21	4532
57	1507
6	394
1	724
13	1279
175	4750
0	1236
4	1228
0	2674
0	393
8	2
0	0
1	5
0	4
0	12
0	0
0	31
0	0
0	197
0	0
3	1065
1	971
1	651
1	335
0	966
0	25
1	46
2	45
1	137
0	422
2	85
0	85
0	37
0	25
0	15
0	23
0	3
0	13
0	0
0	0
0	0
0	0
10	4069
0	4048
43	2622
1	0
1	97
1	191
2	1778
8	1651
7	753
3	618
0	412
6	0
2	1
0	0
0	0
2	4
1	0
3	21
2	0
3	0
0	0
1235	274
0	195
14	152
388	146
2	59
0	5
0	0
0	0
1	252
0	0
0	0
0	4
0	276
2	268
1	239
0	166
0	18
0	35
0	25
0	26
3	14
0	0
0	0
7	2
6	18
18	34
0	10
0	21
0	24
16	2
0	952
0	2777
7	0
0	0
1	8129
87	746
1372	758
4	0
2	4
0	0
0	0
0	5
0	0
21	207
1	89
0	184
1	58
2	20
0	18
0	0
0	0
0	2
2	10
0	5
0	1448
7	6347
4	4883
7	2088
1	4762
6	3324
111	134
3	134
0	0
4	0
1	3190
0	3076
0	2817
0	2914
8	2845
2	3364
0	3724
1	3299
0	1747
0	3424
1	3283
0	2647
1	297
0	593
6	618
0	275
0	555
0	0
0	0
0	0
26	330
50	120
1574	549
0	379
5	444
3	79
30	0
1253	1639
9	1643
6	1003
1	800
0	939
0	643
5	316
3	13
0	21
0	12
0	5
2	1
1	1
4	745
0	158
39	745
0	84
0	4
0	6
0	0
0	0
0	40
0	0
0	0
2	98
924	98
0	0
2327	1799
6	506
0	1037
41	1010
2	0
0	0
0	0
1	20
0	1
0	0
17	196
2	8
1	0
5	10
0	0
0	149
0	22
32	160
2	0
0	0
0	17
7	1
0	113
4	136
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	1387
7	14
0	6
0	5
0	0
0	0
0	0
0	0
1	9
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	69
0	69
0	23
0	24
1	1
0	0
0	0
0	0
5	0
389	4407
0	4407
0	1067
0	1071
0	0
0	0
0	4
20	4
11	2
0	2
0	0
5	0
81	697
37	697
1	5
1	9
0	8
0	7
1	0
4	0
1	11
0	2
0	0
0	2
0	0
0	0
0	0
0	0
1	0
1	0
0	0
3	0
0	0
91	4060
39	4067
1	1607
2	1726
0	1883
0	736
4	3
1	1
0	222
4	1
82	44
0	0
0	0
36	5907
27	6000
0	6087
4	6114
22	6060
5	1512
58	2780
432	1706
142	981
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
1	0
0	0
4145	2022
9	1848
0	875
0	0
0	7
0	0
0	24
209	1649
0	44
7	1371
70	2454
0	424
0	1468
0	895
124	756
3	727
237	116
0	115
0	3
0	3
4	295
0	1025
0	1110
0	1183
1	489
125	1186
0	63
0	709
13	359
9	1
0	0
1	15
1	15
0	3
0	0
99	143
5	357
0	311
0	0
0	126
0	20874
0	3932
0	45200
0	255810
0	110490
0	141398
1	179221
75	5499
2	608
0	351
905	5414
6	356
1	613
0	0
0	0
0	0
0	5
0	0
1	3278
0	4754
4	5400
158	5400
0	5360
26	2654
18	2380
0	69
5	2
19	465
18	1230
0	2
3	1
0	1
1	0
14	5
9	3
8	0
18	4
10	2
0	0
12	0
5	0
10	1
24	0
32	12
10	9
2	19
4	7
83	2
34	15
47	0
2	4
3	0
13	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
0	0
0	47
0	0
0	8
0	0
0	0
0	0
0	0
0	3
0	0
0	580
0	0
0	0
0	0
0	0
0	157
0	0
0	3449
0	3448
0	1148
1	51
2	49
5	571
9	513
6	466
8	64
1	3
22	486
7	248
1	34
2	1
4	1
18	3
307	3325
11	3300
11	2397
4	107
14	322
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	118
0	0
0	0
148	78
48	77
4	66
2	29
0	15
1	0
7	0
0	291
6	0
2	2
4	63
8	2
0	0
2	2
0	0
0	0
0	0
0	189
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
168	54
4	54
0	2
0	0
4	0
0	0
0	16
0	16
1	1
0	13
6	60
0	459
0	439
2	41
3	60
1	448
1	250
1	30
0	221
167	51
0	44
1	29
2	7
0	4
0	479
1	514
0	86
0	63
0	99
1	71
1	164
2417	282
0	14
0	64
1	4250
0	3046
1	4746
0	226
7	1435
0	245
3	0
235	20422
1	5364
0	857
1	810
0	3074
1	21605
0	21435
4	21713
3	256
10	359
12	3761
77	4522
0	19816
6	655
6	16
42	4284
0	7015
1	327
0	615
0	642
2	13
0	0
0	0
5	13
0	0
7	205
11	4
3	174
0	0
0	696
0	0
3	0
25	44
257	1
0	0
79	426
3	381
0	26
282	290
6	2
0	92
1	141
0	133
0	25
0	132
0	8
0	0
10	19
1	1
0	0
3	60
1	18
0	0
3	6
2	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1311	0
0	0
0	0
0	0
0	0
246	4424
0	2126
100	971
75	4613
15	1727
4	1021
2	1729
0	44
0	0
0	0
33	905
0	8584
0	8605
32	1193
0	957
0	1036
0	415
1	342
1	278
21	2
97	1398
7221	1587
0	378
0	194
0	0
0	8
0	0
0	0
0	0
1	0
0	0
1	0
12	1
0	0
0	0
0	0
0	0
0	0
0	0
596	541
1	428
0	113
3	114
411	1552
3	591
0	1489
0	34
0	102
2	405
0	3
0	637
0	175
0	86
5	35
0	0
4	28
0	2
0	28
0	11
0	7
0	21
4	61
0	95
0	92
0	100
0	141
1	133
13	0
0	126
0	2
0	10
0	4
0	0
0	1620
0	1673
0	1006
10	1004
5	182
1	123
0	49
16	59
0	0
0	0
24	81
0	0
13	81
8	26
62	216
4	208
10	209
1	205
1	18
0	6
1	2
463	140
1	139
2	0
0	0
0	587
27	583
5	39
3	7
1	102
0	9
0	24
0	20
0	10
0	0
0	30
0	0
6	200
1	192
5	51
0	21
0	50
2	19
1	204
1	199
2	199
1	204
0	23
1	16
1	2
0	4
28	5
2	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	4
0	0
8	3894
187	4979
1	1945
37	1071
1	364
0	2540
4813	2050
3	238
24	886
8	1279
0	982
1	309
1	418
0	2
2	4
0	0
0	2
28	3
3	20
0	0
0	1
0	19
0	0
0	0
0	1734
23	1734
5	459
1	72
1	106
0	110
0	122
0	96
0	0
7	0
5	3
0	56
0	0
0	4
0	4
0	4
0	4
13	11
0	0
0	1
9	4
0	3
1	1
5	0
0	0
0	1
0	1
1	3
1	0
0	63
1575	2868
2	63
2	2209
0	2208
0	2695
0	2176
0	818
0	2124
0	1747
19	1834
0	1655
0	316
0	1
0	1
0	0
2338	482
11	19
50	677
51	809
4	493
2	475
2	738
4	121
10	424
0	1687
14	1705
11	634
0	437
3	64
0	81
1	57
4	21
1	5
0	5
146	4069
2607	4157
183	88
4	0
5	3
7	0
11	261
0	262
25	250
11	213
58	207
0	206
0	129
16	25
124	33
24	42
75	59
6	54
0	59
0	97
2	129
0	11
0	70
1	31
25	985
26	847
1	60
44	20
0	634
1	845
0	189
0	0
0	1
0	0
0	0
0	0
0	0
155	1023
26	847
2	957
34	907
0	271
18	645
0	441
4	15
234	1175
10	867
0	46
0	136
0	163
134	963
6	913
0	107
1	29
2	98
14	142
2	39
4	30
7	43
0	24
2	8
5	0
0	0
21	2183
9	2185
0	189
0	487
0	265
64	86
0	0
0	0
0	0
3	0
2	0
1	0
0	0
0	0
1190	7052
0	6855
5	165
0	965
16	963
0	272
1	935
1	207
0	107
1	38
0	52
0	0
0	0
0	0
0	0
54	323
0	12
0	124
0	246
8	0
0	0
0	9
0	0
8	93
936	108
0	15
0	0
0	1
76	5669
4	3876
43	4654
89	4687
0	2861
2	3437
47	572
0	52
0	433
11	388
0	19
2	0
0	1
0	1
11	834
0	834
0	581
0	151
19	158
4	0
342	373
5	180
1	34
0	46
2	0
0	1
6067	1231
88	571
5	1
0	4
0	0
0	0
0	0
0	0
7	2363
0	2460
3	15
0	615
1	1802
0	1845
0	1721
0	1882
0	1891
0	122
1	33
3	5
0	152
1	106
0	219
16	1
1	97
2	112
27	0
2	2
0	17
0	15
2	0
33	5
0	0
3	83
0	84
0	1
0	116
1	0
0	5
5	5
0	2
0	0
0	0
0	0
0	11
1	0
0	11
0	1
0	1
0	1
0	0
0	0
0	30
1	0
0	0
0	0
0	0
0	0
0	0
21	12
0	5
0	1
0	7
0	11
78	31
0	31
0	0
0	0
4	138
0	203
0	200
1	14
0	0
0	0
0	0
0	0
10	6
0	0
0	1
0	1
0	0
0	0
0	0
0	0
16	0
0	0
1	0
18	134
3	515
1	378
0	277
0	509
0	475
0	481
73	465
1	449
0	56
4	90
19	4
1	0
8	27
63	27
2468	4
11	0
16	0
47	2
2	639
8	368
6	444
30	207
0	271
0	333
2	151
0	0
71	31
159	132
16	3
0	19
0	112
0	0
1	1336
2	1340
8	114
1	192
2	34
5	178
6	171
1	72
1	1
11	0
1519	0
339	893
2	893
0	109
0	837
0	0
0	1
0	0
2	84
0	40
1020	382
0	2
1	183
0	115
0	5
2	0
13	0
0	0
0	0
1	0
4	4
82	799
3	637
4	373
4	319
0	84
4	83
5	90
9	65
0	2
2	5
0	0
0	0
0	0
0	68
11	2171
11	400
0	493
2	2232
0	1538
1	1474
0	335
0	590
2	136
0	0
0	0
6	0
0	0
0	0
0	100
0	93
0	87
1	97
0	76
1	85
0	81
0	21
0	21
0	21
0	20
2	23
0	27
0	17
0	18
0	71
0	67
0	59
0	39
0	12
2	90
0	17
1	805
21	31
21	840
1	36
12	13
15	515
5	515
1	50
1	29
10	124
0	128
2	6
0	0
0	0
0	0
0	0
0	1
3	154
0	81
0	141
0	32
0	0
8	120
0	2
1	1
2	0
0	117
0	0
0	0
0	0
0	0
0	5
31	24
0	1
0	0
0	4
0	5
0	10
0	0
47	17
1	3
1	14
0	2
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	827
3	788
6	96
0	96
3	557
2	25
2	392
0	130
0	71
0	42
0	999
0	3
0	3
0	0
161	42
3	43
0	5
1	5
0	16
0	9
0	15
2	17
0	0
0	4
0	15
0	0
0	0
0	0
0	0
0	0
2	0
78	81
2	5
2	19
0	5
0	7
0	0
0	184
144	75
0	3
0	11
0	3
0	2
5678	4527
4	4060
14	884
0	654
80	0
1	7
0	0
0	4
0	3
0	503
2	2
0	0
0	0
0	0
1	1237
0	1
0	0
0	0
0	1
0	5
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	9
0	9
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	1
19	551
1942	550
1	14
0	0
3	0
9	0
11	4
3	2
284	0
0	0
0	1
0	201
0	193
0	288
23	277
0	277
4	135
1	92
3	91
1	15
6	38
0	7
12	0
1	1
1	0
0	0
24	664
0	653
0	628
32	660
2	28
0	31
0	9
0	63
0	102
0	0
1	124
2	34
0	87
0	0
0	25
0	0
0	0
0	0
0	0
0	1
0	19
2	19
0	5
0	4
0	363
1	22
5	0
0	442
1	674
2	412
2	655
0	117
0	409
0	19
1	150
0	614
1	25
0	322
1	112
1	0
6091	6056
8	5277
0	1508
7	55
1	268
0	739
28	4459
25	1810
2	2045
0	346
0	759
17	1542
17	58
26	900
176	652
13	1223
5	693
0	0
0	0
41	1460
5	1485
0	821
0	97
0	204
2	7
14	2
11	0
1	0
0	1171
3	86
0	87
1	50
10	40
0	51
5	77
0	44
0	18
7	10
268	4150
84	3363
26	831
12	2504
0	327
1	2043
2	0
1	0
475	616
0	386
5	195
0	81
1	99
0	74
5	5
1	327
1	121
54	337
1	12
0	55
2	37
0	0
45	978
6	978
0	978
0	147
0	136
0	136
0	133
5	25
0	25
0	0
0	1
1	1
36	642
31	672
83	357
0	331
0	205
0	190
2	94
0	8
1	2
3	50
209	59
0	127
0	366
8	285
0	91
34	145
3	325
0	326
2	173
5	514
0	4
0	3
0	612
6	241
1	248
2	95
3	1
0	0
0	0
0	0
10	62
14	45
0	0
384	72
5	13
0	59
0	0
17	4001
0	4023
1	93
0	280
2	398
14	227
0	0
1	0
2	15
0	350
0	1
0	2
0	1
0	1
0	1
1298	218
0	54
0	101
0	0
2595	500
1	439
10	3
6	27
0	2
0	0
17	190
2	381
0	385
10	22
0	135
0	51
0	9
1	2
6	27
1	79
0	23
0	28
1	62
0	39
0	29
0	0
1	9
1	0
0	0
2	2
3443	4934
0	2618
14	327
182	2437
2	409
2	605
0	590
1	280
5	33
0	333
479	371
11	21
1	38
2	3
2425	2183
71	1139
5	775
799	438
9	434
1	0
0	27
0	1596
2	2621
3	2471
0	643
0	990
1	617
1	147
1	0
0	6
322	563
1	447
1	379
2	69
1	153
39	156
4	102
1174	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	17
0	0
0	0
848	165
0	40
4	791
0	463
1	0
0	3
0	3
0	0
0	0
0	0
0	871
0	0
0	0
21	2290
29	2337
0	1993
5	43
10	16
11	289
0	115
163	150
199	218
1	20
18	4
0	0
0	0
2	0
0	0
0	1
1286	137
4	70
1	66
0	317
9	217
0	234
1	90
0	109
1	105
3	27
0	39
1	75
5	65
278	162
10	96
0	0
0	0
0	0
0	2
0	0
6	83
0	49
0	172
3	486
1	2
1	94
0	498
0	185
0	440
56	528
3	37
0	13
0	6
0	498
0	57
0	0
3	173
0	234
3	227
2	166
0	33
10	48
0	22
17	70
8	14
1	58
16	52
11	25
0	5
53	28
5	29
0	1
59	20
4	6
1	13
0	7
0	0
1	12
0	10
0	0
0	0
0	1
0	0
0	0
12	23
3540	3995
0	1659
0	3300
0	2929
9	870
1	143
15	178
31	345
22	715
0	700
0	598
15	87
0	199
0	146
26	485
1	76
1	117
10	341
0	358
4	336
0	92
2	180
0	104
12	104
0	107
5	4
37	638
6	348
0	125
1	105
0	462
0	105
5	17
0	53
404	735
0	546
0	72
1	69
3	80
0	0
0	4
1	3
1	130
3821	4425
0	4332
11	3511
2	2265
0	264
3	101
10	102
4	1
0	101
1311	5
0	0
0	0
0	1058
0	356
0	2
0	2
0	2
2	0
0	0
12	1
0	0
0	0
0	33
0	256
0	62
0	5
2	14
0	25
0	218
301	491
20	131
3	23
0	390
13	4
0	83
0	0
3	50
0	45
0	45
0	40
1	3
3	0
2451	2306
3	1966
0	399
0	6
1	260
1	268
0	122
8	161
12	304
2	643
0	754
6	794
0	141
1	0
0	0
0	0
2	0
0	0
0	0
7	639
36	637
0	536
2	262
0	163
0	179
0	110
0	42
0	42
0	14
0	13
5	85
0	13
1	8
0	11
0	9
0	6
0	3
0	5
1	21
0	0
114	1318
8	1225
2	692
1	111
3	13
3	43
0	5
0	0
0	2
0	0
0	0
171	1
1	0
18	92
17	32
1	4
3	12
0	8
1	0
0	16
0	9
0	15
13	21
0	0
0	0
0	0
3	303
1153	1538
1	964
4	490
0	0
4	5
0	0
1	136
3	770
0	83
0	132
2	105
662	968
0	114
0	186
2	133
0	247
1	171
0	242
0	125
0	217
0	236
2	0
0	0
2	0
1	0
12420	536
0	141
6	59
1	4
0	0
3059	284
0	51
2	1
8	5
1	0
0	225
46	1306
10	1306
0	625
5	45
52	98
250	1069
0	1019
34	1019
1	31
2	1
1	281
0	258
0	102
6	478
5	22
0	56
13	5
431	546
0	476
0	458
0	377
0	32
0	65
1	32
622	753
12	26
16	97
11	1
0	440
0	318
3	398
4	12
1	49
2	5
0	1
1	127
0	406
8	376
0	0
32	12784
0	3442
2	10938
1	8707
35	1136
2	664
1	2715
3	473
0	4069
0	1259
0	2252
0	2688
1269	442
0	96
0	484
1	481
1	33
7	21
383	38
3	160
0	110
0	0
0	504
0	0
0	0
0	1
0	4844
0	0
13	2
0	0
0	0
0	0
0	68
0	0
0	0
8	1
0	0
0	0
0	0
1	385
0	0
0	1
1	1
0	22
2	5
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	166
0	22
1	26
0	56
0	154
0	0
0	14
1	3
0	0
0	0
0	0
0	0
0	0
0	0
12	2
2	0
0	2339
0	0
0	737
3	321
6	1400
0	1402
1	876
176	880
12	1339
2	1341
4	0
1	0
5	0
10	264
0	1498
0	1475
0	1489
1	18
2	207
0	179
0	0
0	0
0	0
0	0
2	30
21	34
13	158
5	81
44	40
3	534
3	4979
2	937
0	437
6	4707
0	781
0	141
27	2429
5	2175
1	467
4	595
0	280
9	10
0	4
117	3221
0	1414
1	2369
0	666
0	2226
0	2325
0	763
1	994
0	894
0	0
1	0
0	0
1	0
20	0
3	0
0	2
0	0
0	0
0	0
0	0
0	0
1	0
6	1262
3	32
0	1245
0	0
0	0
0	320
5	2370
0	5118
12	2084
7	522
3	2501
2	4865
0	645
4	4694
14	5
5	435
21	0
5	184
0	0
0	7
0	0
1	0
0	0
19	0
67	399
32	196
0	406
0	85
1	39
0	22
36	2
0	0
9	0
16	0
835	887
1	240
2	89
0	646
0	0
0	0
1	17
0	1
0	0
0	0
0	583
4	456
1	103
0	402
0	1831
790	1884
3	339
2	444
0	489
5	0
4	1
3	235
11	234
1	32
0	34
4	0
0	0
5	2
0	0
0	2
0	299
1	119
7	25
0	288
52	35
0	32
9	11
0	912
984	972
0	349
3	307
15	101
0	0
0	0
0	2664
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	8
0	8
1	53
30	66
41	76
0	51
103	1374
0	1388
0	379
5	362
1	263
3	151
0	13
2	341
1	1209
2	659
4	78
2	341
1183	2821
17	388
2	705
0	58
0	2845
2	183
0	10
66	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
153	1354
0	30448
0	35449
1	22
0	4
0	34797
0	35259
11986	24098
69	3520
11	2224
36	2218
1	34273
0	33659
27	7361
0	3516
22	12968
51	12223
57	763
0	750
0	4530
1	4262
0	5614
89	3570
0	3398
0	0
21	0
2	0
4243	14012
0	1463
38	1161
156	12387
8	33
9	2404
13	0
72	21
13	665
1	667
0	669
1	175
17	346
1	633
0	486
12	336
1	312
8	15
39	6
14	29
0	0
23	5
1	7
15	1
0	2
294	89
0	89
0	516
0	0
0	0
0	6
0	6
0	6
0	4
0	4
0	3
0	1
0	0
0	795
0	0
19	4543
448	4543
0	2991
6	451
0	1048
15	270
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
19	5088
151	5088
59	1005
0	0
0	261
0	0
0	0
0	0
1	0
1	12
3	1
1	5
3	0
0	1
0	0
0	0
1	2
1	3
171	83
0	77
7	70
0	46
0	45
0	40
0	10
0	3
3	4
0	0
0	0
0	0
0	93
0	93
0	104
2	83
4	51
0	15
0	4
0	0
0	0
0	0
0	2
1	0
0	0
5	493
64	142
3	451
2	114
30	3
0	0
0	0
11	40
0	6
0	7
1	22
0	1
0	0
398	483
6	16
0	53
0	483
0	82
0	93
0	558
0	527
0	525
0	548
0	546
1	550
2	556
0	249
0	22
0	73
0	43
0	21
0	120
0	15
0	114
0	100
0	44
0	3
0	8
0	0
0	0
0	147
0	54
0	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	0
0	2
0	7
1	0
136	0
78	16
5	30
26	22
4	36
0	2809
7	2783
932	95
2	57
0	32
0	73
0	45
474	122
9	88
621	0
412	20
0	82
4	217
1	386
1	865
0	1022
0	1478
0	1833
7	1736
4	1338
0	199
0	3
0	3
0	1
0	1
0	1
0	0
0	0
0	0
846	2935
51	2613
4	646
4	75
100	347
1	345
0	200
860	2117
0	2117
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	18
0	25
0	0
0	0
0	7
4	7
1	0
0	0
0	0
0	767
0	764
0	770
0	275
0	430
0	420
0	410
0	22
0	39
0	39
8	17
2	35
0	23
0	35
0	37
0	16
0	15
13	27
1	6
0	17
0	10
0	4
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
517	2442
157	2407
3	2302
3	0
197	2688
2	1848
20	2688
0	589
2	712
5	122
0	1
85	217
0	1687
3	143
0	209
0	1688
0	136
17	1504
3	28
8	1
2	442
6	391
1	415
25	451
4	33
0	66
0	60
0	59
0	10
0	11
3	1
3	21
0	6
0	21
0	2
0	35
0	38
0	41
0	30
0	24
0	8
0	2
0	10
0	3
0	7
0	7
2	335
3	322
0	35
1	0
7	0
0	0
0	0
0	0
356	1044
0	1062
0	350
4	696
9	41
0	30
2	15
4	17
552	158
0	114
4	37
0	306
0	303
0	308
1	109
0	213
0	208
4	10
0	198
0	200
0	23
0	21
4	663
34	633
0	550
1	557
0	518
0	82
0	100
4	31
0	0
18	349
20	374
2	374
0	52
0	565
0	606
10	559
0	105
0	211
0	110
1	31
0	97
5	61
4	14
0	47
1	42
0	35
0	5
0	36
0	6
0	4
0	25
0	20
10	355
0	18
1	4
0	8
0	162
0	21
0	6
1	6
1	209
0	107
0	21
24	14
2	5
0	9
0	13
0	1
0	2
0	1
0	0
0	0
12	11
0	11
0	0
83	22
0	22
0	0
1884	0
0	0
0	0
0	0
1	0
0	0
0	0
12	19
2	34
2	34
0	0
0	0
0	0
1	2
25	0
0	0
11	1
0	1
18	445
4	351
4	234
2	443
1	22
0	13
4	94
0	66
12	4252
1	4543
51	4162
1	337
1	4087
5	233
4	77
0	1
0	141
1	191
7	218
0	222
0	57
1	29
0	96
0	100
3	143
47	545
3	528
0	65
3	359
0	126
2	139
0	1734
5	2800
1	2633
3	2711
30	2854
0	2802
8	486
0	455
5	193
6	123
13	100
1	141
6	361
0	371
3	385
2	362
0	150
8	57
2	1
2	119
0	58
0	68
0	32
0	47
0	56
0	9
2	12
1	0
0	25
21	23
0	0
10	2835
1	86
0	190
0	556
8	156
1	497
0	252
4	290
0	185
0	174
0	116
0	27
4	78
0	161
0	123
3	126
15	13233
2	12617
0	7919
0	5429
18	3222
21	1897
5	1668
2	1456
3	5
0	5
0	0
220	727
0	303
0	367
0	687
0	722
0	362
0	639
0	121
0	74
6	0
3	24
4	98
8772	1555
43	212
9	933
3	933
7	785
0	631
1	101
429	1167
0	574
4	724
5	526
0	0
0	736
0	736
5	674
0	711
6	711
0	223
5	411
0	248
0	370
1	293
0	82
0	59
0	92
0	51
41	7
0	3
0	4
0	0
0	0
10	2070
3	200
4	1217
4	0
6	57
2	48
19	96
0	157
16	384
3	1979
9	277
0	447
0	559
0	357
1	68
0	0
9	456
0	480
2	104
1	166
0	227
0	196
0	161
0	211
1	66
0	180
0	78
2	145
5	105
30	310
16	323
2	55
39	1611
20	1623
10	1457
2	1398
0	125
11	16
9	275
2	14
0	5
15	201
1	32
0	11
0	3
1	14
2	233
15	133
0	144
9	152
9	1127
3	167
0	1075
12	159
157	0
0	0
11	707
13	706
1	683
2	90
0	69
2	485
1	51
0	57
2	4
0	0
79	3810
5	178
5	323
4	3355
3	186
0	260
31	3699
0	199
0	376
0	301
0	1469
0	343
0	0
0	0
0	7
0	0
0	0
0	0
0	4
0	4
0	0
4	0
2	38
0	0
4	6467
0	6461
0	3763
31	446
4	3070
3	1850
0	445
0	0
11	0
0	0
0	0
0	0
0	21
0	21
0	4
191	12
0	0
0	1
1	1480
3	1559
4	1410
6	714
3	197
2	329
1	183
0	2
4	1
0	26
3	25
0	1
0	2
0	5
0	1
0	5
1	3
0	0
0	0
185	5738
0	4686
145	5686
0	879
1	624
0	1240
1	806
195	466
3	408
0	189
0	0
13	20
0	20
0	0
0	272
110	5892
393	5892
1	1
0	0
22	110
0	15
0	6
0	4
235	397
0	339
0	157
21	75
0	211
1	157
0	31
0	23
0	0
363	255
3	255
1079	1624
0	826
3	837
1	648
1	1
10	37
0	155
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	4
1345	3802
0	3632
0	587
0	704
5	596
2	488
8	0
2	0
0	1
0	0
0	0
0	0
0	0
5	854
9	688
6	811
3	139
1	785
4	7
1	1
6	196
10	205
1	157
4	17
0	1
2	0
1	0
0	1
0	0
1	666
5	659
4	631
8	685
1764	612
0	0
2	0
0	2
0	2
0	0
0	0
687	430
0	430
4	236
21	1
0	236
0	0
0	0
9	1
0	0
0	0
8	3
0	0
0	0
0	0
2	350
0	354
1	351
4	5420
1	1419
2	4731
1	4681
18	2169
2	4474
38	4696
22	3725
0	1385
13	984
1	873
21	1747
70	649
127	1
4	1071
19	371
12	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2324	2399
1	2373
99	2505
2	2196
0	1846
0	1914
3	1290
5	481
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	44
2	57
0	34
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	3
0	3
0	0
0	0
157	11347
79	9809
126	7941
3	301
0	201
