UniqueCount	AmbigCount
0	3365
21	1438
2	396
1	699
7	1242
49	3521
0	1166
5	1153
0	1771
0	344
2	0
0	0
2	2
0	3
0	8
0	0
1	30
0	1
0	218
0	0
0	547
1	504
0	356
2	185
0	506
0	24
0	35
2	23
0	67
0	205
1	85
0	86
0	38
1	27
0	23
0	20
0	4
0	15
0	0
0	0
0	0
0	0
2	4100
0	4057
37	2887
3	0
0	92
0	255
1	1895
12	1710
9	719
6	549
1	381
4	1
2	1
1	0
0	0
5	4
0	0
8	14
6	1
1	0
0	0
1097	351
1	263
14	174
314	139
0	37
2	8
0	0
0	0
0	272
0	0
0	0
0	7
0	299
2	294
2	254
0	183
0	18
2	31
1	34
2	33
5	22
0	0
1	0
18	7
16	18
14	47
0	21
2	31
2	26
31	5
0	1078
1	2453
8	0
0	0
0	8555
79	1001
1638	1021
2	1
2	13
0	0
0	0
0	4
0	0
10	201
0	72
0	189
2	46
11	17
5	16
0	0
0	0
0	5
2	16
0	6
0	1012
1	4973
10	3941
4	1745
1	3785
3	2736
127	135
3	135
3	2
4	0
1	3636
2	3488
0	3237
0	3362
6	3271
2	3363
0	3738
1	3264
0	1483
0	3441
1	3272
4	2912
1	348
2	650
1	680
0	328
0	604
0	0
0	0
0	0
33	354
53	116
1272	635
2	389
3	527
1	107
18	1
1151	1214
6	1217
7	848
5	692
0	812
1	563
5	281
7	12
1	22
0	11
1	7
1	1
0	1
2	673
0	183
59	673
2	77
1	5
4	8
0	4
0	0
0	35
0	0
0	0
1	97
971	97
2	0
2412	1986
8	558
0	1145
30	1122
0	0
0	0
0	0
0	38
0	2
0	0
10	236
0	21
0	4
5	13
6	0
0	132
0	18
20	141
0	0
4	0
3	12
6	1
0	112
3	128
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	1467
19	23
0	12
0	10
0	2
0	3
0	0
0	0
0	7
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	6
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	2
6	40
0	40
0	7
0	6
0	3
0	0
1	0
0	0
6	0
413	4309
0	4312
0	1227
0	1234
0	0
3	0
0	4
18	4
15	0
0	0
0	0
1	0
73	770
53	770
4	2
1	12
0	11
1	9
1	1
9	0
1	14
0	1
0	0
0	1
0	0
1	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
92	5024
64	5034
0	2045
2	2224
0	2437
0	935
2	5
1	0
0	194
3	3
133	32
0	0
0	0
35	6576
32	6679
0	6808
7	6830
21	6727
5	1662
58	3143
458	1970
176	1151
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
2749	1764
2	1580
0	719
0	0
0	9
0	0
0	23
143	1399
0	37
5	1326
74	2290
0	370
0	1445
1	856
119	793
1	754
98	95
2	92
1	6
0	6
0	195
0	944
0	1042
0	1134
0	416
91	1144
0	68
0	736
9	411
8	3
0	0
0	18
0	18
0	1
4	0
146	189
4	444
0	384
0	0
0	151
0	17379
0	3530
0	30622
0	258129
0	109489
0	141248
1	196609
95	5082
1	695
0	361
777	4994
4	336
1	786
0	0
0	0
0	0
0	2
0	0
0	3013
2	4378
2	4909
135	4909
0	4900
11	2563
18	2208
0	26
7	3
14	413
17	1145
0	4
1	4
0	0
1	0
9	3
13	3
7	0
15	2
8	1
0	0
8	1
1	0
11	2
34	1
28	14
8	6
4	13
9	10
41	7
28	5
23	0
3	10
11	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	24
0	0
1	14
0	0
0	0
0	0
0	0
0	4
0	0
2	522
0	1
0	0
0	0
8	0
0	193
0	0
1	3655
0	3655
0	1406
1	38
2	45
2	569
8	502
2	444
10	83
3	6
7	456
14	245
0	25
3	2
4	3
7	4
257	2564
16	2532
10	1907
4	85
22	302
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	0
0	0
123	89
9	62
5	73
2	16
0	19
0	0
5	0
0	271
14	0
2	0
3	81
7	1
0	0
0	0
0	0
1	0
0	0
0	205
1	152
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
145	53
2	54
1	3
0	0
2	1
1	0
1	13
0	13
0	0
1	11
4	62
0	442
1	418
3	37
1	73
0	431
1	221
0	25
0	186
211	64
0	44
1	44
0	18
0	3
0	433
0	482
0	70
0	59
0	98
1	65
1	126
1900	266
2	30
1	94
2	4259
0	3234
4	4923
0	215
5	1595
1	238
4	2
232	20090
4	5197
0	862
1	813
0	3087
5	21004
0	20797
0	21106
1	245
17	316
7	3599
83	4396
0	19328
5	639
5	24
68	4166
0	6806
1	303
0	578
0	603
0	14
1	0
0	0
3	8
0	0
6	182
14	4
2	148
0	0
0	564
0	0
6	0
33	41
223	2
0	0
67	488
4	451
2	20
302	356
7	8
0	108
1	166
0	143
0	26
0	157
0	6
5	0
20	12
0	0
0	0
0	48
2	12
1	0
1	6
0	2
0	2
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1480	1
0	0
0	0
0	0
0	0
251	5195
0	2719
128	1040
72	5425
19	2013
9	1090
2	1993
0	57
0	0
0	0
22	1194
0	8364
0	8403
27	1634
1	1317
0	1482
1	611
1	484
0	382
18	1
117	1484
6330	1605
2	392
0	131
0	0
0	12
0	1
0	0
0	0
2	0
0	0
0	0
11	0
0	0
0	0
1	0
0	0
0	0
2	0
657	700
0	601
0	99
3	118
473	1865
5	667
0	1784
1	53
0	136
0	470
0	14
4	820
0	195
1	117
2	34
0	0
3	20
0	1
0	27
0	15
1	12
0	22
0	54
0	83
0	88
0	88
0	123
2	117
11	0
0	105
0	1
2	7
0	3
0	0
0	1588
0	1647
0	981
6	999
6	140
0	114
0	65
14	82
0	0
0	0
8	47
0	0
5	46
6	27
40	191
8	160
7	186
0	171
2	16
0	28
2	12
399	106
0	102
1	0
0	3
0	591
25	586
1	32
7	2
0	107
0	3
0	17
0	13
0	10
4	5
0	15
0	1
3	144
0	137
6	34
0	15
0	35
4	16
4	160
1	159
0	158
1	160
0	20
1	23
1	5
0	7
28	2
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	0
10	4160
166	5306
1	2057
25	1148
3	347
1	2416
5711	2487
7	210
26	1046
3	1548
1	1148
4	340
6	621
1	7
3	9
0	0
1	2
23	1
5	31
0	1
0	5
0	25
0	0
0	0
0	1880
24	1880
6	536
1	70
3	135
0	106
4	129
0	89
0	0
5	1
2	1
0	35
0	0
0	6
0	6
0	6
0	6
14	18
1	4
0	6
7	1
1	5
0	3
2	0
0	0
0	0
0	0
0	2
0	0
0	60
1244	2308
5	61
7	1763
0	1745
0	2112
0	1698
0	602
0	1630
0	1395
10	1468
0	1291
0	245
0	0
0	0
0	0
2181	435
9	16
50	534
56	657
1	429
0	425
0	573
2	131
8	358
0	1577
15	1593
7	581
0	425
3	44
0	60
7	44
6	26
2	3
0	3
177	4368
3001	4493
184	125
2	0
0	4
7	0
17	254
0	253
17	245
6	193
27	185
0	185
0	118
5	38
194	60
35	57
89	88
4	75
2	88
1	134
2	165
7	2
0	96
2	41
28	1015
41	876
0	66
47	17
0	660
1	873
3	217
0	0
0	0
0	0
0	0
0	0
0	0
173	1017
33	854
1	979
31	855
1	303
26	667
0	446
3	15
161	1142
5	831
0	35
0	85
0	118
154	992
4	936
0	88
0	20
7	92
25	131
3	29
1	24
6	47
0	25
2	9
2	0
0	0
32	2314
8	2325
0	264
0	489
0	252
92	68
1	0
4	0
0	0
3	1
2	1
3	0
0	0
1	0
1069	6975
0	6791
3	149
0	984
12	976
0	276
1	945
6	184
0	117
2	52
0	61
1	0
0	1
0	0
0	0
49	276
1	15
2	142
4	193
8	0
0	0
1	23
0	0
8	80
914	107
0	27
0	0
2	7
67	4948
6	3500
48	3948
97	3960
0	2206
1	2816
35	599
0	43
0	470
5	400
1	25
3	0
0	2
0	2
9	864
0	864
1	556
0	110
10	64
2	0
308	290
1	194
1	28
0	51
0	0
2	0
6612	1389
67	565
3	0
0	0
0	0
0	0
0	0
0	0
1	2287
0	2375
5	19
0	589
2	1785
0	1808
0	1710
0	1883
0	1832
0	131
0	27
4	9
0	147
2	108
0	193
13	4
1	85
6	99
22	0
6	6
1	10
0	8
1	0
39	5
0	0
5	72
0	75
2	3
2	115
3	2
0	8
1	8
0	3
0	0
0	0
0	0
0	4
0	0
0	4
0	3
0	3
0	3
0	1
0	1
1	19
0	0
0	0
0	0
0	0
0	0
0	0
6	3
0	0
0	0
0	3
0	19
80	38
1	37
1	1
0	0
3	112
0	167
2	163
1	16
1	0
0	0
0	0
0	0
4	10
0	0
0	1
0	1
0	0
0	0
0	0
1	3
26	3
0	0
0	0
48	143
1	531
0	350
0	255
0	551
0	495
0	475
75	444
1	485
0	65
12	86
19	14
0	0
10	34
89	34
2574	6
11	0
10	0
41	8
1	707
5	403
5	520
6	233
0	283
0	335
2	141
0	0
52	26
135	119
11	1
1	16
0	107
0	0
0	1439
2	1433
6	107
0	220
0	46
2	207
5	208
1	88
5	1
13	0
1280	0
344	1181
2	1181
0	147
0	904
0	0
0	1
0	0
3	82
0	55
963	457
0	0
0	234
0	141
3	6
5	0
20	0
1	0
1	0
1	0
9	2
73	803
2	652
1	398
7	333
0	90
5	93
4	113
9	75
3	2
0	7
0	0
0	0
0	0
1	56
6	2044
16	388
0	488
1	2138
0	1447
0	1362
0	277
1	569
2	117
1	0
0	0
6	0
0	0
0	0
0	88
0	81
0	84
0	92
0	71
1	81
0	78
0	24
0	24
1	26
0	25
0	20
0	24
0	18
0	26
2	106
0	100
0	91
0	61
0	26
0	67
0	10
3	702
21	15
3	718
1	19
13	11
20	551
0	551
0	54
1	39
2	134
0	136
0	14
0	1
0	0
0	0
0	0
0	1
2	90
0	66
0	76
0	19
0	0
1	75
0	0
0	0
0	0
0	163
0	0
0	0
0	0
0	0
0	10
75	40
0	2
0	3
0	9
0	5
0	13
0	1
68	30
0	1
1	29
0	4
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	890
2	862
1	108
0	110
3	598
1	35
2	398
1	128
0	68
0	31
0	1028
0	0
0	0
0	0
129	27
4	28
0	3
0	3
0	7
0	5
0	6
2	13
0	0
0	5
0	10
0	1
0	1
0	0
0	0
0	0
1	1
83	66
0	6
1	15
0	3
0	5
0	0
0	161
170	89
0	4
0	2
0	1
0	3
5806	6205
0	5757
16	1063
1	700
45	0
2	5
0	1
0	6
1	3
0	650
0	0
0	0
1	0
0	0
2	1007
0	1
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	3
13	556
1815	555
2	26
0	0
2	0
16	0
23	4
7	6
347	0
0	0
0	1
3	208
0	198
0	235
13	225
0	226
3	125
0	98
2	94
1	14
4	51
2	1
12	0
0	1
0	0
0	0
10	902
0	882
0	843
42	898
1	52
0	57
1	20
0	88
0	173
2	7
0	144
3	36
0	116
0	0
3	40
0	0
1	0
0	0
0	0
0	2
0	43
2	43
0	6
1	6
1	430
1	28
7	3
0	531
0	794
0	509
1	770
0	152
0	502
0	29
0	183
1	714
4	31
0	367
1	132
2	0
5872	6572
13	5644
0	1590
5	61
1	348
1	641
26	4397
8	1594
3	1852
0	281
0	862
25	1430
26	26
10	936
160	730
6	1243
10	834
0	0
0	0
32	1130
21	1173
0	614
1	90
0	149
1	9
20	1
20	0
1	1
0	1424
0	79
0	78
0	44
6	31
0	36
5	69
0	34
0	13
6	8
195	4229
93	3271
28	951
17	2532
0	333
4	2062
2	0
1	0
392	571
1	341
3	149
0	81
1	87
0	62
11	4
2	350
0	131
53	354
1	19
0	79
0	47
0	0
38	609
2	610
0	610
0	84
1	80
0	79
0	79
1	14
0	14
0	0
0	1
0	1
31	449
27	469
100	272
1	258
0	179
0	174
0	77
1	6
0	2
0	44
181	54
0	122
0	378
8	311
0	90
31	151
3	333
0	346
0	186
4	551
1	2
0	3
0	675
2	300
3	285
1	144
2	0
0	0
0	0
0	0
13	70
13	37
0	0
270	98
6	24
0	74
0	0
31	3973
0	3984
0	93
1	281
1	371
16	209
0	0
0	0
3	8
0	438
0	0
0	0
0	0
0	0
0	0
1493	266
1	89
1	106
0	0
2306	505
3	423
6	5
4	21
8	3
0	0
7	163
2	369
0	373
25	18
0	138
1	50
0	12
0	0
1	22
1	98
0	33
0	34
2	76
0	50
0	30
1	0
1	8
1	0
0	0
1	0
3118	4466
0	2218
21	283
156	2360
0	444
1	585
0	571
0	268
2	45
2	433
416	466
11	30
5	34
3	3
2306	2137
133	1266
6	918
736	517
1	514
1	4
2	42
0	1378
0	2341
4	2159
0	524
2	759
3	604
2	117
1	0
1	2
241	432
2	325
0	304
0	58
1	111
27	104
3	73
961	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	1
0	0
1119	209
0	54
5	796
0	467
2	0
1	9
0	9
1	0
0	0
0	0
0	856
0	0
0	0
21	2505
37	2551
0	2115
1	48
6	26
9	324
0	153
190	259
247	200
1	46
18	5
0	0
0	0
3	0
0	1
0	0
946	91
8	50
2	50
0	290
6	178
0	195
0	86
0	105
0	95
0	29
0	46
1	62
2	62
264	171
10	109
0	0
0	0
0	0
0	0
0	0
3	133
1	70
0	257
1	655
2	0
5	150
0	680
0	245
0	588
63	716
5	47
0	27
0	10
0	676
0	60
0	0
0	164
1	229
2	209
0	148
0	40
2	42
0	18
8	90
14	16
1	63
9	53
7	17
0	1
74	31
9	33
0	4
59	22
1	13
1	17
0	5
0	0
2	7
0	7
0	1
0	0
0	1
0	2
3	0
14	31
3454	4285
1	1905
0	3512
0	3292
7	959
1	143
11	196
36	393
26	886
0	859
0	759
13	115
0	229
0	193
18	518
5	108
1	153
14	417
0	436
3	402
1	119
3	225
0	145
7	145
1	146
11	1
33	718
0	366
0	140
1	124
0	519
0	98
6	12
0	69
376	728
2	539
0	60
0	64
7	79
0	0
0	2
2	0
0	93
2708	4173
0	4118
3	3356
1	2135
1	266
3	118
6	106
5	2
0	109
1487	0
0	0
0	0
0	931
0	349
0	3
0	3
0	2
3	1
0	0
12	3
0	0
0	0
2	40
0	241
0	65
0	5
4	18
1	23
0	220
230	474
17	141
14	21
0	374
19	7
0	79
0	0
2	57
0	49
1	55
0	47
2	3
0	1
2480	2422
1	2022
3	457
1	7
1	305
1	314
3	142
8	216
10	320
0	661
0	739
4	809
0	102
0	0
0	0
0	0
1	0
0	0
0	0
6	604
56	596
0	564
3	329
1	215
1	241
1	140
0	22
0	22
0	1
0	2
5	62
0	2
0	1
0	1
0	1
0	0
0	0
0	1
5	28
0	0
123	1380
3	1294
2	672
2	84
3	9
1	40
0	5
0	0
0	1
0	0
0	1
208	4
1	0
25	71
17	28
1	3
9	11
0	5
1	0
0	5
0	5
0	5
20	23
0	0
1	0
0	0
2	441
978	1853
0	1156
2	681
0	0
5	5
0	0
0	137
5	794
0	84
0	129
0	105
539	1043
0	117
0	183
1	155
0	258
0	157
0	271
0	170
0	260
0	281
1	0
0	0
0	0
1	0
9415	513
0	168
5	40
2	4
1	0
2651	218
2	46
9	3
11	6
2	0
0	165
38	1177
8	1177
1	569
4	26
57	88
229	1014
0	942
36	942
3	40
1	3
3	239
0	222
2	106
5	435
4	39
1	85
11	4
305	501
0	448
0	414
0	334
1	27
0	67
1	22
477	767
9	22
15	105
3	1
0	454
0	344
3	414
4	32
2	58
1	4
0	0
1	142
0	378
8	344
0	0
52	11755
0	3846
0	10258
1	8450
20	1188
1	760
1	2846
0	480
0	4300
0	1451
0	2582
0	2844
931	336
0	64
0	355
0	355
7	21
6	11
725	71
0	138
1	87
1	0
0	459
0	0
0	0
0	1
0	4847
0	0
19	3
0	1
0	0
0	0
0	50
0	0
1	0
3	1
0	0
2	0
0	0
0	357
0	0
0	0
2	0
2	17
0	2
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	4
0	125
0	25
0	23
0	43
0	120
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	1992
0	0
0	686
3	258
1	1030
0	1030
0	618
109	624
7	976
2	976
3	0
6	0
1	1
6	296
0	1320
0	1307
0	1312
0	26
3	224
0	210
0	1
0	0
0	0
0	1
3	23
17	33
12	118
3	67
66	38
6	625
6	4669
0	1171
2	584
15	4419
0	627
7	97
23	2170
13	2040
1	431
0	598
0	256
2	14
0	1
125	2186
1	999
0	1584
0	482
0	1609
0	1598
1	535
0	722
1	627
0	2
0	0
0	0
2	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	738
8	11
0	729
0	0
0	0
0	329
9	3395
0	6560
14	3027
12	843
1	3432
1	6218
0	1025
3	5879
8	4
6	589
30	0
1	195
1	0
0	3
0	0
1	2
0	0
35	0
70	358
10	200
0	360
0	77
0	34
0	13
22	1
0	0
4	0
34	2
809	745
1	248
9	91
0	497
0	0
0	0
0	20
0	0
0	0
1	0
0	752
8	634
8	150
0	601
0	1820
799	1916
0	497
3	594
0	672
3	1
6	0
4	238
11	233
0	22
0	26
0	0
0	0
8	3
0	1
0	2
0	411
0	178
9	64
0	390
27	15
0	14
3	4
4	916
969	956
1	336
4	321
12	92
0	0
0	0
0	2338
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	12
0	12
1	33
25	41
26	54
1	34
96	1136
0	1144
0	349
6	328
0	230
2	138
0	8
3	324
0	1217
1	682
2	96
3	324
864	2834
28	379
2	736
0	87
0	2885
0	135
0	6
11	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	3
139	1526
0	25087
0	29085
1	21
0	2
1	28625
0	28908
10852	25116
67	4350
7	2831
31	2605
2	27695
1	27000
11	8037
0	3740
21	11490
34	12657
42	854
0	839
0	4761
0	4614
0	5743
82	3989
0	2850
0	0
10	0
0	0
3093	12693
0	1324
28	985
145	11808
5	27
8	1687
12	0
50	25
14	615
3	617
0	620
4	200
17	357
3	614
3	431
17	262
6	242
12	23
30	7
22	22
5	0
12	4
1	11
16	1
0	2
269	78
0	78
1	397
0	0
0	0
0	1
0	1
0	2
0	2
0	1
0	1
2	0
0	0
0	553
0	0
16	5082
560	5082
0	3349
1	521
0	1244
13	322
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
11	3963
176	3963
40	884
0	0
0	202
0	0
0	0
0	0
0	0
0	15
3	2
0	7
1	0
0	0
0	0
0	0
0	1
1	3
111	73
0	71
6	52
0	33
0	33
0	31
0	9
2	6
4	6
1	0
1	0
0	0
0	12
0	12
0	12
2	9
0	6
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	0
4	348
39	124
0	323
1	93
12	2
0	0
0	3
7	35
0	4
0	2
1	18
0	0
0	0
381	515
4	10
0	37
2	514
1	62
0	125
0	1876
0	1763
0	1769
0	1838
0	1844
31	1863
0	1882
5	902
1	85
0	268
0	141
0	79
3	405
0	44
0	340
2	309
0	148
2	22
0	13
1	0
0	0
2	124
0	34
1	0
0	0
0	0
0	0
0	0
0	3
0	0
1	0
0	0
0	6
1	3
2	0
126	0
41	7
0	24
33	14
6	23
0	1566
8	1538
600	50
1	46
0	21
1	53
0	37
484	154
10	118
679	0
525	17
1	80
1	251
2	393
3	923
0	1111
0	1627
0	1923
4	1815
6	1472
0	207
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
676	2020
45	1855
1	351
0	44
214	652
1	646
1	364
854	2059
0	2059
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	10
0	0
0	0
0	0
0	0
0	19
1	26
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	921
0	913
1	926
0	301
0	511
0	503
1	498
0	18
0	41
0	41
2	20
3	44
0	33
0	34
0	42
0	23
1	17
5	33
1	9
0	22
0	12
1	5
0	0
0	0
0	1
1	3
0	0
0	0
0	0
0	0
3	0
502	2631
207	2603
10	2511
1	0
364	2617
5	1742
20	2617
0	639
0	684
7	118
0	8
117	269
0	2036
5	188
0	262
2	2035
1	161
35	1803
4	20
2	2
7	464
11	414
1	456
31	452
1	37
1	100
0	75
0	75
0	8
0	10
2	1
1	20
0	5
0	20
0	3
0	32
0	39
0	40
0	35
0	14
0	3
0	4
0	6
0	3
0	5
0	6
4	334
5	320
0	37
0	0
6	2
0	1
0	0
0	1
345	988
1	1017
0	350
2	642
10	22
0	18
0	19
3	9
541	215
1	153
1	53
0	338
0	327
0	335
0	144
0	257
0	246
0	9
0	245
0	245
1	26
0	23
2	666
39	625
0	556
1	571
3	530
0	69
0	72
3	29
0	0
12	380
12	401
4	400
0	50
0	541
0	566
17	530
0	137
0	199
1	100
3	14
0	74
1	36
3	13
2	55
0	56
0	37
0	10
0	42
0	6
0	3
0	30
0	29
6	326
0	18
3	2
0	12
0	168
0	20
0	11
2	5
3	169
0	103
0	13
41	24
1	6
1	18
0	12
0	0
0	0
0	0
0	0
0	0
35	25
0	25
2	0
184	36
0	36
0	0
2439	0
0	0
0	0
0	0
1	0
0	0
0	0
12	35
2	44
2	40
0	1
2	0
0	0
1	2
29	0
2	0
31	1
1	1
25	458
12	360
2	244
2	458
0	24
1	6
8	102
0	69
20	4262
1	4471
40	4047
0	379
0	3983
5	246
4	122
0	0
0	163
1	248
11	258
0	258
0	61
0	20
0	114
2	114
2	155
38	486
3	472
0	56
3	289
0	103
1	114
0	1828
3	3086
2	2924
4	2962
38	3133
0	3080
6	563
2	443
4	183
3	120
13	98
3	151
5	358
2	366
5	369
2	360
0	164
5	42
2	1
5	121
3	59
0	77
0	38
0	49
0	60
0	7
2	15
3	1
0	16
20	15
0	0
9	2740
1	127
0	207
1	564
11	151
0	507
0	230
11	255
0	220
0	117
0	71
4	12
1	59
0	160
0	110
5	142
27	15141
7	14369
0	9308
0	6498
24	3879
30	2274
5	2030
0	1754
8	4
0	4
0	0
229	797
0	410
0	485
0	767
0	797
0	434
0	702
0	166
1	96
5	1
4	22
8	103
9307	1661
39	259
10	971
4	971
9	802
0	679
2	139
427	1112
0	556
3	708
4	492
0	0
0	744
2	744
4	668
0	709
4	705
2	249
2	386
0	238
0	346
0	273
0	88
1	72
0	76
1	41
36	8
0	1
0	7
1	0
0	0
4	2326
4	207
1	1447
1	0
5	41
0	34
19	136
2	200
23	391
3	2209
10	395
1	576
0	694
0	476
0	63
0	0
10	600
0	613
0	80
0	206
1	243
0	247
0	178
1	251
5	46
0	251
2	121
1	217
5	167
23	248
15	254
5	35
44	1758
18	1770
9	1599
7	1522
0	116
17	10
8	301
3	5
0	3
15	240
5	24
1	6
0	0
0	8
4	257
10	153
1	154
12	161
22	1328
2	223
7	1280
24	175
132	0
0	1
5	870
13	870
2	858
2	133
0	107
0	576
2	65
1	63
2	5
0	0
103	4459
7	259
11	502
6	3968
5	278
0	396
19	4328
0	293
1	478
0	389
0	1646
0	371
0	0
0	0
1	7
0	0
0	0
3	0
0	20
0	20
0	0
3	0
1	30
0	0
1	12093
0	12083
0	7263
59	991
5	5971
6	3531
1	988
1	0
16	0
0	0
0	0
0	0
0	25
0	25
0	2
285	14
2	0
0	1
1	1499
1	1567
2	1452
14	780
2	186
2	313
0	149
0	0
8	0
3	22
0	21
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
198	6379
0	5221
203	6312
1	1019
0	633
0	1395
0	947
222	481
4	408
1	266
0	0
10	35
0	35
0	0
0	302
74	4920
352	4920
0	0
0	0
21	125
0	17
0	7
0	2
215	319
0	281
0	132
11	55
0	199
0	132
1	24
0	20
0	0
297	260
1	260
1094	1464
0	864
4	634
1	469
0	0
14	42
0	103
0	1
0	0
0	0
0	1
0	0
0	1
1	0
0	0
0	0
2	1
982	4376
0	4188
0	661
0	816
5	707
4	519
9	2
4	0
0	1
0	0
0	0
0	0
0	0
1	860
9	710
1	826
5	164
1	791
2	10
1	0
5	194
11	187
0	139
0	12
0	0
1	0
1	0
0	2
0	0
2	924
5	915
17	893
10	941
1382	846
0	0
0	1
0	1
0	3
0	0
0	0
748	350
0	350
8	220
20	0
0	220
0	0
1	1
10	4
0	1
0	1
10	4
0	2
0	0
0	0
1	387
1	387
7	387
13	5664
0	1650
0	4975
3	4893
23	2538
0	4790
40	4842
17	3769
1	1599
19	1197
2	1052
16	1795
78	657
96	5
8	1279
17	414
8	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2026	2560
0	2561
156	2704
5	2423
0	2248
0	2266
5	1618
2	613
4	0
0	0
0	1
0	1
0	0
0	0
0	1
0	42
3	63
0	39
0	34
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
161	12327
58	10545
171	9142
2	323
