UniqueCount	AmbigCount
0	0
3	5739
47	2198
9	573
1	1059
17	1909
136	5976
0	1863
11	1832
0	3066
0	500
7	1
0	0
2	0
0	2
0	17
0	0
0	35
0	0
0	260
0	0
7	1952
5	1767
1	1238
4	660
0	1806
0	73
0	111
4	96
1	219
0	762
0	63
0	63
0	22
0	13
0	10
0	11
0	2
0	8
0	0
0	0
0	0
0	0
3	4767
0	4729
31	3309
4	0
0	84
0	274
0	2227
14	2063
5	897
2	747
3	524
5	1
4	1
0	0
1	0
3	2
0	0
6	24
3	1
3	0
0	0
1383	368
0	265
11	200
466	186
1	59
1	2
1	0
0	0
3	314
0	0
0	0
0	9
0	278
2	279
0	234
0	166
0	19
1	36
1	31
1	25
2	16
0	0
0	0
11	6
12	18
13	33
1	12
3	29
0	23
27	4
0	1206
0	3094
6	0
0	0
1	9852
87	1000
1874	1024
3	0
2	10
0	0
0	0
0	2
0	0
7	225
0	103
1	206
4	69
11	20
9	19
0	0
0	1
0	3
1	15
0	5
0	1335
14	6447
7	5114
7	2209
1	4873
5	3417
100	134
3	134
4	2
4	0
0	4290
0	4086
0	3796
0	3971
7	3837
0	4180
0	4623
1	4090
0	1962
0	4274
5	4144
7	3470
1	379
0	775
5	824
0	396
0	728
0	0
0	0
0	0
29	442
55	142
1667	773
2	494
9	644
1	118
23	1
1449	1622
9	1606
18	1061
2	837
0	989
0	674
7	337
5	30
0	28
0	30
0	8
3	1
0	0
6	838
0	211
64	838
1	93
4	9
3	13
0	7
0	0
0	34
0	0
0	0
0	109
1129	109
0	0
3200	2556
16	705
1	1438
29	1412
2	0
0	0
0	0
1	32
0	3
0	0
3	301
1	16
0	1
2	8
3	0
0	81
0	16
14	91
0	0
1	0
2	9
6	3
0	121
5	142
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	7
0	7
0	1776
2	9
0	3
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
5	2
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	57
0	57
0	10
0	10
1	3
1	0
0	0
0	0
4	0
407	4501
2	4502
0	1205
0	1217
0	0
5	0
1	1
28	1
15	2
0	2
0	0
5	0
97	902
51	902
4	6
2	9
0	9
0	6
1	1
6	0
0	21
0	1
1	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
95	5104
70	5113
0	1918
4	2078
0	2265
0	901
6	1
3	0
0	239
7	0
141	27
0	0
0	0
48	8977
55	9117
0	9256
5	9263
41	9158
9	2283
57	4185
578	2663
211	1490
5	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
4824	2806
4	2514
0	1092
0	0
0	9
0	0
1	32
240	1891
0	50
15	1725
89	3093
0	471
0	1897
1	1133
209	1085
2	1016
174	114
0	114
1	1
0	1
2	268
0	1160
0	1265
0	1371
0	502
97	1381
0	88
0	901
17	493
13	3
0	0
0	9
0	9
0	1
0	0
145	227
11	494
0	417
0	0
1	171
0	21293
0	3625
0	47285
0	334093
0	135023
0	165650
0	240642
104	6444
0	796
0	440
1103	6370
5	424
1	924
0	0
0	0
0	0
0	3
0	0
0	3514
1	5329
3	5967
168	5967
0	5952
20	3001
21	2546
1	54
6	2
16	452
16	1445
1	2
4	6
0	0
4	0
8	8
10	7
12	1
22	2
11	2
0	0
15	0
6	0
9	1
17	1
38	17
12	22
2	10
16	15
73	3
19	14
26	0
4	5
6	0
6	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	662
0	1
0	0
0	0
2	0
0	220
0	0
0	4373
0	4373
1	1579
2	52
0	54
6	692
7	594
4	524
5	78
2	0
7	614
9	291
1	27
4	1
6	2
11	1
374	3765
17	3718
7	2817
2	130
19	353
0	44
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	137
0	0
0	0
150	98
33	84
8	78
3	30
1	23
0	0
6	0
0	307
3	0
3	0
0	104
4	1
0	0
0	2
0	0
0	0
0	0
0	232
0	162
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
185	75
4	75
0	0
1	1
0	0
0	0
0	7
0	7
4	0
1	23
2	63
0	521
0	504
2	45
0	74
3	501
0	274
0	31
1	233
268	58
0	46
1	32
0	7
0	3
0	532
3	608
0	76
1	74
1	132
0	102
2	140
2533	318
2	31
0	122
0	5623
1	4134
0	6383
3	305
7	2050
1	323
0	2
304	26857
4	6818
0	1097
1	1043
0	4078
3	28436
0	28088
2	28488
3	309
14	423
18	4753
128	5690
0	26195
7	851
2	31
43	5617
0	9255
0	425
0	749
0	785
3	10
0	0
0	1
8	9
0	0
4	226
16	4
1	219
0	0
0	817
0	0
2	0
39	49
310	1
0	1
79	552
4	516
1	16
337	363
7	6
0	106
1	157
0	151
0	35
0	167
0	15
1	1
15	13
0	2
0	1
1	65
2	11
0	0
1	7
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1551	0
0	0
0	0
0	0
0	0
195	6277
0	3213
144	1379
109	6538
18	2461
6	1406
5	2472
0	65
0	0
0	0
24	1422
0	9992
0	10020
43	1591
0	1259
0	1396
1	596
0	417
1	328
7	0
141	1694
8297	1903
3	488
0	213
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
750	772
2	644
0	128
2	136
511	2225
3	806
0	2142
2	49
0	144
1	541
2	6
0	976
1	257
2	144
4	46
0	0
4	15
2	1
0	40
0	16
0	7
0	30
3	76
0	116
0	113
0	117
0	148
0	136
11	0
0	129
0	1
0	10
0	3
0	0
0	1902
0	1976
0	1211
9	1227
6	174
1	137
0	56
13	81
1	0
0	0
22	76
0	0
10	76
5	28
68	261
3	229
8	257
0	248
0	18
1	28
5	16
584	164
0	158
0	0
0	5
0	643
36	639
2	43
0	6
0	134
0	3
0	28
0	22
0	13
2	2
0	26
0	1
7	183
0	173
6	38
0	18
0	37
1	16
1	216
4	208
0	207
1	216
0	37
0	29
0	7
1	12
33	10
2	0
1	5
0	5
0	5
0	3
0	2
0	0
0	0
0	0
0	0
0	0
6	5273
250	6662
2	2577
31	1387
2	417
0	3010
7127	2901
8	296
35	1170
9	1820
1	1352
2	389
3	698
0	4
3	6
0	0
1	2
18	1
2	23
0	1
0	2
0	20
0	0
0	0
0	2026
22	2026
7	573
0	69
0	120
0	134
4	168
0	93
0	0
3	0
2	4
0	58
0	0
0	8
0	9
0	9
0	8
11	27
0	5
1	13
13	1
0	3
0	0
0	1
0	0
0	0
0	0
2	2
1	0
0	59
1870	3344
3	60
8	2615
0	2628
0	3149
0	2557
0	984
0	2479
0	2022
11	2146
0	1909
0	338
0	0
0	0
1	0
2677	490
15	27
52	601
61	755
0	477
0	490
2	658
1	152
6	372
0	1807
14	1838
12	722
1	534
3	61
0	93
4	61
5	32
3	0
0	0
179	4106
2578	4197
168	91
4	0
0	3
4	0
15	321
0	318
22	317
6	269
51	219
0	223
0	153
8	43
142	40
27	70
67	103
2	84
1	103
3	160
4	182
1	4
0	101
6	45
26	1212
36	1063
1	65
48	25
0	788
2	1061
0	270
0	0
0	0
0	0
0	0
0	0
0	0
231	1361
31	1105
1	1296
24	1165
4	373
30	896
0	578
2	17
221	1382
9	1052
0	40
0	125
0	166
166	1106
7	1031
0	102
1	25
3	106
18	177
1	39
0	37
8	60
0	26
1	18
4	0
0	0
37	2512
9	2519
1	234
2	529
0	276
119	72
1	0
1	0
0	1
2	0
0	0
1	0
0	0
0	0
1308	8755
0	8577
4	148
0	1214
1	1197
0	370
1	1173
1	221
0	134
4	59
0	67
1	0
0	0
2	1
0	1
66	294
0	16
1	142
7	201
4	1
0	0
0	22
0	0
14	131
1209	154
0	23
0	0
3	1
97	6065
9	4230
42	4812
112	4833
0	2781
3	3450
71	694
0	57
0	552
9	475
0	27
2	0
0	1
0	1
12	1033
0	1033
1	701
0	147
7	89
4	0
427	331
7	200
1	34
1	50
2	0
0	0
7835	1628
85	689
5	1
0	4
1	0
0	0
0	0
0	0
4	3062
1	3179
4	20
0	802
3	2361
0	2397
0	2269
0	2471
0	2424
0	165
0	41
3	13
0	197
1	142
0	336
21	3
4	103
3	116
26	4
3	6
0	12
0	9
1	0
48	2
0	0
1	65
0	67
0	2
1	138
1	1
0	7
4	7
0	2
1	0
0	3
0	1
0	9
0	3
0	9
0	3
0	3
0	4
0	2
0	2
2	22
0	0
0	0
0	0
0	0
0	0
0	0
11	2
0	0
0	0
0	2
0	25
46	12
0	12
0	0
0	0
4	141
0	208
0	207
4	23
2	0
0	0
0	0
0	0
11	5
0	0
0	1
0	0
0	2
0	2
0	0
1	1
30	1
0	0
2	0
65	142
1	639
1	398
1	283
0	702
0	582
0	525
85	471
1	582
0	99
19	77
28	23
1	0
10	56
115	56
3054	4
8	0
10	0
69	12
5	839
2	480
1	594
12	264
0	354
0	423
0	188
0	0
90	42
208	144
13	3
3	29
0	125
0	0
0	1586
1	1567
14	145
0	247
0	57
1	221
13	236
2	103
2	0
9	1
1386	0
460	1374
9	1375
0	143
0	1047
0	0
2	1
0	0
2	105
0	48
1544	540
0	1
0	295
0	160
0	16
6	0
5	0
0	0
3	2
0	0
10	2
112	1022
2	828
5	489
12	409
0	80
3	150
10	170
4	109
4	2
1	6
0	0
0	0
0	0
3	82
9	2612
12	498
0	627
1	2699
1	1786
0	1695
0	366
1	744
1	150
0	2
0	2
1	2
0	0
0	0
0	98
0	85
0	79
1	92
0	76
4	93
0	86
0	30
1	35
0	24
0	35
0	20
1	29
0	21
0	22
4	77
0	73
0	53
0	39
0	9
1	86
0	9
2	885
21	17
14	911
2	26
5	11
19	628
2	628
0	65
0	42
9	160
0	152
0	6
0	1
0	0
0	0
0	0
0	2
0	128
0	77
0	118
0	19
1	0
4	104
2	0
0	2
0	0
0	169
0	0
0	0
0	0
0	0
0	5
36	18
0	1
0	0
0	3
0	5
0	6
0	1
38	9
0	1
3	8
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
6	1034
3	1006
5	129
0	129
0	668
2	51
5	457
2	154
0	80
0	48
0	1267
0	2
0	1
0	0
177	31
3	33
0	3
0	2
0	8
0	4
0	4
1	12
0	0
0	10
0	9
0	0
0	0
0	0
0	0
0	1
1	0
74	58
0	3
1	15
0	3
0	2
0	0
0	191
194	83
0	3
1	4
0	4
0	4
8054	7862
1	7215
18	1428
2	993
40	0
2	1
0	0
0	4
1	3
1	756
1	1
0	0
0	0
0	0
7	1461
0	0
1	0
0	0
0	1
0	8
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	20
0	20
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
19	532
1895	530
1	28
0	0
2	0
18	0
16	1
12	11
247	0
0	0
0	0
5	226
0	213
0	268
17	257
0	252
6	131
0	98
6	98
1	24
9	44
0	6
13	1
0	1
0	0
1	0
15	893
0	869
4	842
56	881
2	63
0	64
1	20
0	89
0	137
0	3
0	148
0	21
1	118
0	0
1	48
0	0
1	0
0	0
0	0
1	2
0	78
5	78
0	11
0	9
0	490
0	27
11	4
1	595
0	935
0	557
0	905
0	169
0	545
0	12
0	193
1	844
1	21
0	458
1	168
0	0
7474	8005
16	6919
0	1999
4	64
2	434
3	840
18	5295
15	1978
6	2278
0	389
0	964
31	1816
13	42
15	1134
200	902
10	1543
16	994
0	0
0	0
23	1519
6	1547
0	766
0	83
0	186
0	12
22	0
17	0
1	0
1	1652
0	96
0	94
0	64
9	39
0	46
5	73
0	39
0	12
7	8
223	5262
131	4166
38	1102
16	3135
0	405
2	2566
4	0
0	0
515	781
3	450
4	225
1	116
2	122
1	78
7	4
0	431
0	151
67	441
0	8
0	92
0	58
0	0
54	891
10	891
0	891
0	133
0	121
0	121
0	120
2	17
0	17
0	0
0	2
1	2
41	565
33	580
97	318
0	300
0	208
0	202
0	82
2	7
4	3
2	58
207	62
0	133
0	466
15	397
0	100
42	194
2	405
0	436
2	202
3	590
1	10
0	10
0	688
9	297
1	307
3	147
1	0
0	0
0	0
0	0
7	76
6	42
0	1
333	75
4	16
0	59
0	1
30	5925
0	5954
0	143
0	385
1	599
15	336
0	0
0	0
3	10
0	487
0	3
0	4
0	4
0	1
0	0
1766	330
2	89
1	138
2	0
2637	558
0	476
3	4
4	26
2	1
0	0
13	177
5	395
0	400
20	21
0	166
0	60
0	13
1	0
1	33
2	81
1	31
0	29
0	62
0	40
0	25
1	0
1	5
1	0
0	0
4	0
3779	5678
0	2865
14	346
177	2922
1	488
4	736
0	691
0	331
2	60
2	548
605	598
8	36
3	50
1	2
2777	2553
116	1458
8	1033
882	605
10	598
0	2
0	21
0	1680
1	2893
5	2693
0	638
0	911
0	630
0	126
2	0
0	6
361	586
7	460
0	428
0	70
1	186
45	147
4	102
1188	29
2	0
0	0
0	1
0	1
0	1
0	1
0	0
0	16
1	0
0	0
1131	235
0	48
2	790
0	418
2	0
1	4
2	4
1	0
0	0
0	0
0	933
0	0
0	0
33	3357
51	3397
0	2917
10	66
13	35
19	409
0	185
246	283
312	270
3	35
10	3
0	0
0	0
4	0
0	0
0	0
1297	131
4	61
0	58
1	413
10	243
0	272
3	125
0	145
0	118
0	33
0	58
3	82
0	92
371	245
20	155
0	0
0	0
0	0
0	1
0	0
1	100
0	61
0	234
1	609
0	1
4	122
0	629
0	212
0	522
79	669
1	45
0	24
0	9
1	626
0	54
0	0
1	163
0	248
1	243
0	202
0	32
4	78
0	24
6	104
8	16
0	58
12	50
20	39
0	4
57	43
8	44
0	0
21	3
0	1
1	2
0	1
0	0
4	7
0	6
0	2
0	0
0	0
0	0
0	0
9	42
4544	5416
0	2406
0	4427
0	4075
4	888
4	122
13	171
26	342
24	780
0	762
1	642
18	97
0	220
0	138
23	470
3	100
1	148
16	468
0	490
7	448
0	123
2	275
0	186
10	187
1	185
6	0
39	822
4	399
0	149
1	135
0	606
1	99
1	15
1	71
442	830
0	627
0	72
0	87
3	87
0	0
0	2
0	0
0	122
3838	5143
0	5101
4	4143
4	2602
2	324
5	114
7	104
5	4
0	107
1771	2
0	0
0	0
0	1145
0	440
0	4
0	4
0	3
2	2
0	2
14	3
0	0
0	0
3	42
2	282
0	68
0	10
4	19
1	26
0	268
331	628
16	152
3	20
0	477
7	3
0	92
0	0
2	53
0	47
0	49
0	43
1	1
1	1
3401	3040
5	2560
1	584
0	0
1	366
0	372
1	189
9	270
24	421
2	768
0	854
9	940
0	105
2	0
0	0
0	0
0	0
0	0
0	0
4	678
53	674
0	626
2	333
0	196
2	230
0	136
0	29
0	29
0	13
0	13
5	103
0	13
2	11
0	8
0	4
0	3
0	3
0	1
3	24
0	0
138	1636
4	1520
4	827
0	108
5	26
1	45
0	6
0	0
0	2
0	0
0	0
177	0
0	0
30	99
9	28
2	4
4	19
1	6
2	0
0	10
0	8
0	8
25	36
0	0
0	0
0	0
3	537
1326	2329
0	1457
3	807
0	0
12	5
0	0
0	160
3	918
0	113
0	150
0	111
606	1250
0	144
0	207
1	167
0	304
0	182
0	326
0	205
0	329
0	348
0	0
0	0
1	0
1	0
12870	638
0	185
12	36
2	3
1	0
3235	290
3	41
6	2
10	6
0	0
1	246
48	1543
11	1543
0	717
5	38
58	88
343	1248
3	1165
38	1165
1	42
2	0
0	331
0	303
2	122
14	536
6	22
1	62
13	4
443	602
0	526
0	510
0	415
4	43
0	79
1	35
665	956
13	24
23	135
10	0
1	538
0	404
3	534
5	25
2	59
7	8
0	1
0	193
0	520
5	482
0	0
63	15012
0	4554
0	13080
2	10456
26	1429
0	846
2	3389
0	642
0	5084
0	1833
0	2957
0	3394
1692	515
0	106
0	554
0	552
2	33
7	32
905	79
0	177
1	141
0	0
0	536
1	0
0	0
0	0
0	5897
0	2
39	4
0	3
0	0
0	0
0	62
0	0
0	0
18	1
2	0
2	1
0	1
0	408
0	0
0	1
0	3
1	21
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	132
1	28
0	20
0	49
0	128
1	1
0	11
0	3
0	0
0	0
0	1
0	0
0	0
0	0
3	1
0	0
1	2734
0	0
0	758
0	259
1	1059
0	1060
0	589
108	591
11	1014
0	1015
5	0
1	0
5	0
5	310
0	1689
0	1682
0	1682
5	12
3	241
0	231
0	1
0	0
0	0
1	0
1	24
17	31
15	150
4	78
56	39
5	739
12	6000
0	1364
0	701
15	5703
0	852
6	127
16	2797
7	2613
1	514
4	723
0	312
8	10
0	7
146	2903
1	1295
1	2059
0	663
1	2161
0	2077
4	712
1	983
0	872
0	0
0	0
0	0
2	0
33	0
2	0
0	1
0	0
0	0
0	0
0	0
0	0
2	0
1	1182
14	38
0	1155
0	0
0	0
0	344
12	3524
0	7375
9	3142
6	788
5	3624
5	7030
0	1084
7	6763
8	0
3	614
17	0
2	242
0	0
0	4
0	0
0	1
0	0
34	0
102	538
16	290
0	539
0	112
0	53
0	17
41	0
0	0
10	0
36	2
1102	1068
9	323
14	125
0	743
0	0
2	0
0	22
1	0
0	0
0	0
1	803
5	655
3	157
1	656
0	2165
1074	2278
0	550
9	637
0	713
1	2
2	0
6	260
8	256
0	28
0	34
1	0
0	0
4	0
0	0
0	0
0	372
0	180
7	45
0	351
46	24
1	21
5	4
0	1082
1212	1145
0	427
0	350
17	117
0	0
2	0
0	2779
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	7
0	7
2	55
45	70
35	80
1	63
130	1619
0	1630
0	478
4	450
0	307
3	173
0	10
3	366
3	1392
4	779
1	83
3	366
1225	3354
36	444
1	821
0	74
1	3365
2	192
0	3
35	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	1881
0	35224
0	40890
1	19
1	3
0	40264
0	40673
13651	30950
80	5232
9	3553
54	3192
0	39192
0	38360
22	9787
5	4409
17	15449
23	15448
47	1015
0	1005
0	5758
0	5502
0	7043
91	4643
0	3889
0	0
12	0
0	0
4755	16033
0	1680
24	1237
178	14712
13	46
18	2299
11	0
79	30
11	851
2	854
0	855
3	221
18	378
1	656
1	458
8	319
7	290
6	23
29	4
7	36
8	0
16	6
1	3
10	1
4	2
364	94
1	94
0	526
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	676
0	0
30	5992
625	5995
4	3982
4	618
0	1494
11	391
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	5618
183	5618
63	1193
0	0
0	311
0	0
0	0
0	0
0	0
2	14
2	1
1	2
1	0
0	0
0	0
0	0
0	0
0	1
108	55
0	54
3	43
0	37
0	36
0	32
0	6
1	5
3	5
0	0
1	0
0	0
0	29
0	29
0	31
2	28
0	17
0	3
0	1
0	0
0	0
0	0
0	2
0	0
0	0
10	375
52	100
1	357
3	71
27	9
0	0
0	1
9	41
2	3
0	10
1	17
0	0
0	0
411	515
8	8
0	23
2	514
0	64
1	112
0	565
0	522
0	519
0	555
0	552
6	560
1	562
0	297
0	15
0	82
1	41
0	27
1	117
0	11
0	97
0	86
0	46
0	7
0	7
0	0
0	0
0	152
1	68
0	0
0	0
1	0
0	0
0	0
2	8
0	0
1	0
0	0
0	1
0	9
2	0
150	0
57	10
7	34
31	13
6	32
0	2456
5	2421
935	71
2	41
0	28
0	49
0	25
634	172
21	127
803	0
579	25
0	93
5	273
1	430
3	1031
0	1240
0	1802
0	2157
4	2023
7	1618
0	224
1	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
918	2547
62	2320
4	492
1	35
103	365
0	365
0	204
1089	2616
0	2616
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	40
0	56
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	792
1	790
0	797
0	313
0	467
0	455
2	440
0	15
0	44
0	44
4	27
9	40
0	23
1	18
0	28
0	14
0	12
1	28
1	8
0	15
0	8
0	5
1	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
4	1
657	3060
222	3035
5	2925
0	0
383	3034
6	1988
23	3034
0	707
0	849
7	139
0	6
145	324
0	2231
3	216
1	300
0	2254
0	186
39	1968
2	22
3	1
8	721
9	633
0	700
22	708
2	68
0	140
0	109
2	105
0	11
0	17
0	0
4	45
0	9
1	43
0	1
0	35
0	49
0	49
1	38
0	17
0	7
0	1
0	9
0	4
0	5
0	5
0	341
4	331
0	28
0	0
9	4
0	3
0	2
0	1
421	1201
0	1218
1	448
9	811
12	46
0	36
0	21
3	14
660	248
1	179
1	58
0	391
0	378
0	384
0	153
0	288
1	277
2	6
0	267
0	268
0	47
0	37
1	667
40	639
0	582
3	577
0	537
1	92
0	94
8	25
0	0
18	476
29	504
6	504
3	62
0	641
0	683
14	638
1	137
0	251
1	103
0	28
0	77
7	60
5	11
0	52
2	51
0	34
0	6
0	41
0	8
0	4
0	26
0	23
7	416
0	21
2	6
0	16
0	184
0	16
0	5
1	6
0	259
1	137
0	27
28	26
2	12
0	14
0	16
0	0
0	0
0	0
0	0
0	0
9	6
0	6
3	0
239	67
0	67
2	0
2763	0
0	0
0	0
0	0
0	0
0	2
0	0
8	34
1	47
1	43
0	0
3	0
0	0
1	1
39	0
1	0
14	2
1	2
24	620
12	480
2	308
0	619
0	31
0	9
12	142
0	93
6	4856
4	5134
38	4687
1	416
0	4631
12	274
6	139
0	2
0	181
1	308
14	324
0	324
0	69
0	30
0	149
0	147
0	175
36	556
1	533
0	58
2	351
0	121
1	131
1	2060
3	3587
2	3377
2	3458
54	3630
0	3595
4	666
1	580
8	215
1	155
23	99
1	139
6	357
0	370
3	369
3	358
0	145
8	59
3	1
0	109
5	57
0	64
0	30
0	42
0	56
1	7
5	11
2	3
0	17
13	17
0	0
7	3695
3	140
0	228
0	622
19	156
1	579
0	246
5	289
0	242
0	144
0	97
3	17
3	67
0	173
0	115
9	153
34	20034
8	19023
0	12190
0	8236
41	5081
37	3028
1	2718
0	2348
5	1
0	1
0	0
252	1086
0	494
0	596
2	1023
0	1079
1	578
0	938
0	189
6	116
6	0
4	34
11	122
10994	1842
36	287
8	1073
2	1072
7	890
0	790
3	141
575	1431
0	713
5	911
6	629
0	0
0	891
0	891
2	806
0	855
3	853
0	268
6	491
0	290
0	445
0	338
0	110
1	58
0	100
0	67
31	4
0	1
0	5
0	0
0	0
9	2750
2	211
2	1597
2	0
8	29
1	36
36	135
5	225
31	463
2	2638
8	411
0	609
1	749
0	504
0	91
2	0
14	602
1	624
1	118
0	223
0	272
0	257
0	203
1	269
2	64
1	269
0	111
0	184
10	139
23	287
19	293
1	50
35	1889
24	1896
6	1725
1	1655
0	143
18	10
8	273
3	7
2	5
10	217
3	21
0	4
0	3
1	11
5	229
5	134
0	130
21	135
33	1634
4	288
8	1568
13	213
147	0
0	1
19	930
19	927
0	913
2	117
0	112
2	667
1	81
0	67
0	4
0	0
112	4456
12	233
6	461
2	3895
3	265
0	379
41	4311
0	263
0	485
0	390
0	1586
0	380
0	0
0	0
0	6
0	0
0	0
0	0
0	9
2	9
0	0
10	1
1	30
0	0
1	11740
0	11736
0	6954
60	966
7	5694
8	3286
2	853
2	0
22	0
0	0
0	0
0	0
0	26
0	26
0	0
308	17
3	0
0	2
5	1938
3	2030
4	1842
9	1071
1	267
0	442
2	226
1	0
4	0
3	24
0	24
0	0
0	0
0	2
0	0
0	2
0	2
0	0
0	0
237	7674
1	6290
261	7615
2	1233
3	784
0	1601
0	1164
235	548
2	485
0	311
0	0
4	6
0	6
0	0
1	340
130	6940
461	6940
0	0
0	0
26	139
1	22
2	11
0	3
269	512
3	448
0	202
30	89
0	308
1	202
0	28
0	21
0	0
355	299
1	299
1252	1514
1	850
1	692
0	532
0	0
11	53
0	115
0	1
0	0
1	0
0	0
0	0
0	0
2	1
0	0
0	0
0	1
1289	5351
0	5151
0	795
0	994
1	830
4	613
13	0
8	0
3	3
0	2
0	0
0	0
0	0
4	1239
10	991
4	1174
4	242
1	1132
4	20
1	0
8	298
7	283
2	220
4	20
1	1
2	0
1	0
0	1
0	0
4	935
7	898
6	869
13	950
1664	859
1	0
2	1
0	2
0	2
0	0
0	0
904	468
0	468
6	233
19	2
0	233
0	0
0	1
8	0
0	0
0	0
7	2
0	1
0	0
0	0
0	490
0	490
5	490
13	6702
0	1864
2	5865
2	5753
27	2866
0	5600
46	5686
20	4507
3	1851
20	1444
2	1246
16	2113
85	755
128	4
4	1444
29	455
17	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2568	2813
2	2784
139	2906
10	2665
0	2299
0	2385
6	1701
4	688
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	68
4	73
0	47
0	32
0	0
0	0
2	0
